cliente_id,produto_id,vezes,valorTotal,ultimoUso
CLI1116,PR04,8,1812.62,2025-05-01
CLI1116,PR07,8,6069.94,2025-01-19
CLI1116,PR09,8,661.12,2025-11-28
CLI1117,PR01,6,727.71,2025-06-26
CLI1117,PR05,7,1431.38,2025-11-05
CLI1118,PR07,3,614.82,2025-02-07
CLI1118,PR08,3,2248.41,2025-08-25
CLI1119,PR01,1,341.57,2026-02-01
CLI1119,PR08,3,642.06,2025-11-25
CLI1119,PR09,8,3344.7,2025-06-01
CLI1120,PR08,6,2773.0,2025-07-01
CLI1121,PR08,3,1275.25,2025-11-07
CLI1122,PR04,9,1612.29,2026-01-27
CLI1122,PR07,6,714.99,2025-02-02
CLI1122,PR09,7,940.95,2025-03-10
CLI1123,PR08,3,1901.32,2025-01-08
CLI1124,PR01,3,1871.13,2025-04-24
CLI1124,PR08,12,7750.69,2025-04-23
CLI1125,PR03,7,4336.48,2025-08-08
CLI1125,PR04,9,5990.29,2025-11-27
CLI1125,PR08,5,3326.71,2025-04-23
CLI1126,PR06,2,1446.87,2025-01-25
CLI1126,PR07,4,2779.8,2025-10-30
CLI1127,PR03,6,4620.91,2026-01-22
CLI1127,PR08,8,3131.3,2025-04-15
CLI1128,PR01,5,1484.09,2025-02-04
CLI1128,PR05,10,1353.62,2026-02-24
CLI1129,PR08,12,4143.33,2026-01-04
CLI1129,PR10,6,2413.65,2026-02-27
CLI1130,PR01,12,4634.56,2025-05-22
CLI1131,PR01,10,6081.57,2026-02-12
CLI1131,PR04,1,672.24,2025-03-09
CLI1132,PR02,9,5722.62,2025-02-19
CLI1132,PR07,3,2626.82,2025-03-11
CLI1133,PR04,11,1952.02,2025-06-10
CLI1133,PR05,3,410.29,2025-09-29
CLI1133,PR06,6,1040.09,2026-02-22
CLI1134,PR01,9,2386.29,2025-12-31
CLI1134,PR05,11,1600.07,2026-01-13
CLI1134,PR07,1,461.09,2025-06-17
CLI1135,PR05,6,3124.15,2025-09-24
CLI1135,PR07,12,7040.36,2025-05-20
CLI1136,PR02,4,3031.3,2025-04-01
CLI1136,PR04,8,6463.37,2025-07-12
CLI1136,PR06,2,573.51,2025-10-11
CLI1137,PR03,11,4353.38,2025-08-14
CLI1137,PR10,6,2105.84,2025-04-04
CLI1138,PR01,5,4010.31,2025-12-07
CLI1138,PR10,12,9878.7,2025-10-09
CLI1139,PR01,1,389.68,2025-01-06
CLI1139,PR04,4,2697.23,2026-01-21
CLI1140,PR10,12,5108.19,2025-01-15
CLI1141,PR03,2,906.04,2025-06-02
CLI1141,PR04,11,6862.09,2025-09-16
CLI1141,PR06,9,1376.75,2025-03-16
CLI1141,PR08,2,1719.23,2025-02-27
CLI1142,PR01,3,416.46,2025-08-11
CLI1142,PR08,9,6953.38,2025-01-17
CLI1143,PR02,9,5468.32,2025-03-04
CLI1143,PR09,12,2052.1,2025-09-22
CLI1144,PR02,8,4183.16,2025-05-10
CLI1144,PR06,5,1407.37,2025-09-18
CLI1144,PR09,6,1982.05,2026-02-12
CLI1145,PR07,5,1936.16,2025-09-26
CLI1146,PR01,9,5364.71,2025-04-06
CLI1146,PR04,4,1024.28,2025-10-27
CLI1147,PR05,9,3198.71,2025-09-18
CLI1147,PR10,4,3442.81,2025-10-21
CLI1148,PR07,11,8738.47,2025-08-21
CLI1148,PR10,11,6151.56,2025-01-05
CLI1149,PR03,9,3865.24,2025-05-22
CLI1149,PR07,10,838.64,2025-11-12
CLI1149,PR10,10,2106.14,2026-02-16
CLI1150,PR02,2,1449.07,2025-11-13
CLI1150,PR03,7,1885.5,2025-08-28
CLI1151,PR07,9,3642.17,2026-01-11
CLI1152,PR01,11,2564.03,2025-11-17
CLI1152,PR07,9,4827.24,2025-02-18
CLI1152,PR08,2,301.08,2025-05-20
CLI1152,PR09,5,4337.89,2025-02-14
CLI1153,PR03,1,352.11,2025-07-12
CLI1153,PR07,5,4014.69,2025-08-31
CLI1154,PR01,6,1367.9,2025-11-01
CLI1154,PR03,3,565.91,2025-08-15
CLI1154,PR08,9,3838.32,2026-01-01
CLI1155,PR01,6,3325.72,2025-08-20
CLI1155,PR09,10,6815.02,2025-01-09
CLI1156,PR04,7,2255.37,2025-02-18
CLI1156,PR08,3,680.24,2026-01-08
CLI1156,PR09,6,910.4,2025-08-15
CLI1157,PR05,12,5519.78,2025-11-19
CLI1158,PR02,12,10517.41,2025-06-05
CLI1159,PR03,11,3346.42,2026-02-20
CLI1159,PR04,3,1316.29,2025-07-04
CLI1159,PR07,9,7946.27,2025-02-12
CLI1159,PR09,10,5830.34,2025-10-18
CLI1160,PR02,7,6293.98,2025-12-13
CLI1160,PR07,1,96.97,2025-08-28
CLI1161,PR07,9,5156.51,2026-01-25
CLI1162,PR02,3,2363.25,2025-05-06
CLI1162,PR06,12,9480.98,2026-02-10
CLI1163,PR02,12,9379.04,2025-06-14
CLI1164,PR03,10,2312.3,2025-09-20
CLI1164,PR09,3,422.06,2025-09-07
CLI1164,PR10,10,1921.06,2025-11-21
CLI1165,PR03,8,2917.89,2025-01-09
CLI1165,PR04,3,1710.82,2025-04-08
CLI1165,PR09,11,4864.89,2025-08-25
CLI1166,PR02,6,2867.42,2025-07-16
CLI1166,PR07,4,879.92,2025-01-27
CLI1167,PR01,8,1792.57,2025-08-17
CLI1167,PR06,3,2133.62,2025-07-01
CLI1167,PR07,6,4519.48,2025-02-24
CLI1167,PR10,3,996.1,2025-11-01
CLI1168,PR04,11,1181.46,2025-09-16
CLI1168,PR08,6,815.77,2025-06-30
CLI1169,PR09,10,1511.94,2025-07-20
CLI1170,PR05,4,337.46,2026-02-26
CLI1170,PR09,10,4074.9,2025-06-29
CLI1171,PR02,6,3576.56,2025-01-23
CLI1171,PR06,4,2629.33,2025-03-02
CLI1172,PR05,8,6608.28,2025-12-24
CLI1172,PR07,3,627.62,2025-07-09
CLI1173,PR02,7,5841.15,2025-03-10
CLI1173,PR10,11,8006.84,2025-02-07
CLI1174,PR01,9,2547.76,2025-12-07
CLI1175,PR07,9,2803.5,2025-09-21
CLI1176,PR03,8,5607.21,2025-09-13
CLI1176,PR04,2,1761.21,2025-08-17
CLI1177,PR05,2,626.13,2025-04-02
CLI1177,PR06,8,6570.15,2025-03-28
CLI1178,PR02,10,6951.7,2025-01-26
CLI1178,PR09,9,5711.34,2025-10-30
CLI1179,PR01,6,2597.3,2025-10-31
CLI1179,PR08,2,663.73,2025-07-01
CLI1179,PR09,5,1843.23,2025-06-27
CLI1180,PR03,6,2235.47,2025-08-20
CLI1181,PR01,1,608.74,2025-08-20
CLI1181,PR09,7,5511.94,2025-02-08
CLI1181,PR10,8,2054.03,2026-02-09
CLI1182,PR03,8,2062.34,2025-10-05
CLI1183,PR04,9,767.76,2025-11-08
CLI1183,PR10,8,4060.57,2025-08-29
CLI1184,PR05,9,7263.89,2025-02-09
CLI1185,PR04,5,2461.45,2025-06-13
CLI1185,PR05,4,2115.79,2025-06-25
CLI1185,PR06,9,4331.59,2025-03-12
CLI1186,PR02,10,3807.07,2025-08-04
CLI1186,PR04,12,7872.31,2025-10-30
CLI1187,PR04,12,8937.69,2025-06-01
CLI1187,PR06,7,1850.19,2025-03-30
CLI1188,PR01,10,8066.95,2025-06-03
CLI1188,PR05,2,890.88,2026-02-13
CLI1189,PR04,11,994.63,2025-05-28
CLI1189,PR08,12,6231.26,2025-04-17
CLI1190,PR06,6,2179.68,2025-04-25
CLI1191,PR07,5,1722.33,2025-10-20
CLI1191,PR08,4,2522.31,2025-12-29
CLI1191,PR09,12,8910.11,2025-08-08
CLI1192,PR01,7,1983.89,2026-02-02
CLI1192,PR02,2,1588.54,2025-05-21
CLI1192,PR06,2,749.95,2025-10-05
CLI1193,PR10,6,1881.99,2025-02-18
CLI1194,PR08,9,5150.42,2025-10-24
CLI1194,PR09,6,4662.02,2025-06-03
CLI1195,PR02,5,3993.02,2025-10-21
CLI1195,PR04,6,2173.35,2026-01-08
CLI1195,PR09,4,3190.24,2025-01-01
CLI1196,PR02,12,3978.74,2025-11-02
CLI1197,PR01,4,1990.43,2025-03-22
CLI1197,PR06,7,2251.66,2025-12-06
CLI1197,PR08,8,5560.67,2025-12-30
CLI1197,PR10,3,550.61,2025-06-17
CLI1198,PR02,5,2213.34,2025-02-07
CLI1199,PR10,9,7675.55,2025-06-23
CLI1200,PR03,2,764.05,2026-01-31
CLI1200,PR07,9,5486.87,2025-05-09
CLI1201,PR07,2,1696.91,2025-05-27
CLI1202,PR02,8,6292.82,2025-05-31
CLI1202,PR04,7,3459.83,2025-07-12
CLI1202,PR10,1,273.25,2025-08-23
CLI1203,PR03,3,688.07,2025-09-22
CLI1204,PR07,6,5283.27,2025-08-22
CLI1204,PR10,6,1294.83,2025-01-13
CLI1205,PR01,12,7191.16,2025-09-09
CLI1205,PR04,11,4203.08,2025-01-16
CLI1205,PR05,3,1978.52,2025-08-13
CLI1206,PR03,5,1575.46,2025-05-29
CLI1206,PR04,9,4391.89,2025-02-26
CLI1207,PR02,12,9453.97,2025-10-14
CLI1207,PR07,12,3162.37,2025-01-22
CLI1208,PR05,5,2430.67,2026-02-03
CLI1208,PR06,1,748.39,2025-01-15
CLI1208,PR07,11,6007.69,2025-03-11
CLI1208,PR10,3,1440.92,2025-09-02
CLI1209,PR03,12,6029.28,2025-09-13
CLI1209,PR07,8,5759.14,2025-03-09
CLI1210,PR02,7,1241.6,2025-08-15
CLI1210,PR03,5,982.88,2025-11-21
CLI1210,PR06,10,6477.91,2025-06-05
CLI1210,PR10,12,10525.41,2025-10-31
CLI1211,PR03,11,7120.39,2025-04-29
CLI1212,PR07,6,637.77,2026-02-01
CLI1213,PR02,1,598.01,2025-03-28
CLI1213,PR04,11,4710.95,2025-03-22
CLI1214,PR02,2,495.66,2025-09-23
CLI1214,PR04,10,7068.24,2025-11-13
CLI1215,PR02,6,4994.58,2026-01-13
CLI1215,PR06,11,4009.14,2025-03-17
CLI1215,PR07,6,1063.09,2025-08-01
CLI1216,PR03,9,6445.79,2025-06-26
CLI1216,PR06,10,8627.98,2025-11-20
CLI1216,PR10,10,1288.14,2026-01-26
CLI1217,PR03,6,2924.82,2025-12-17
CLI1217,PR07,6,3382.08,2025-10-21
CLI1218,PR02,2,1470.14,2026-01-13
CLI1218,PR08,10,5436.64,2025-03-14
CLI1219,PR03,5,4186.48,2026-02-20
CLI1220,PR01,9,2291.64,2025-05-28
CLI1220,PR05,3,1972.22,2025-01-28
CLI1221,PR04,4,2781.89,2025-07-16
CLI1221,PR05,9,1904.8,2026-01-24
CLI1221,PR10,5,2719.94,2026-01-29
CLI1222,PR07,1,452.71,2025-10-04
CLI1222,PR10,4,2572.05,2025-12-23
CLI1223,PR02,6,5197.71,2025-12-10
CLI1223,PR03,11,9372.2,2025-12-15
CLI1223,PR04,12,3198.58,2025-02-27
CLI1224,PR04,7,3552.83,2025-08-10
CLI1224,PR07,4,1866.84,2026-01-05
CLI1225,PR02,5,4421.64,2025-07-20
CLI1226,PR02,1,656.76,2025-05-21
CLI1226,PR05,7,3750.7,2025-02-19
CLI1227,PR01,1,150.07,2025-02-27
CLI1228,PR02,6,4111.13,2025-01-16
CLI1228,PR08,6,3293.78,2025-06-04
CLI1229,PR02,7,4982.2,2026-01-09
CLI1229,PR08,11,3981.4,2025-12-15
CLI1229,PR10,4,973.16,2025-09-14
CLI1230,PR03,5,4128.24,2025-11-13
CLI1230,PR04,6,4705.33,2025-10-30
CLI1231,PR01,8,1397.47,2025-09-16
CLI1231,PR05,9,6854.91,2025-06-06
CLI1231,PR09,7,3365.43,2025-04-07
CLI1232,PR09,7,4989.87,2025-10-20
CLI1233,PR01,1,282.61,2025-09-04
CLI1234,PR07,12,5888.15,2025-08-28
CLI1234,PR08,8,6896.19,2025-06-18
CLI1235,PR01,8,3794.69,2025-11-19
CLI1236,PR01,9,2136.61,2025-11-18
CLI1236,PR02,4,1313.86,2026-02-21
CLI1236,PR06,4,1416.4,2025-04-17
CLI1237,PR02,1,367.36,2025-01-24
CLI1237,PR06,1,779.01,2025-04-13
CLI1238,PR02,9,2949.46,2025-05-24
CLI1238,PR06,6,2738.35,2026-01-23
CLI1238,PR09,11,4798.46,2025-12-20
CLI1239,PR01,3,1861.38,2025-02-26
CLI1240,PR01,2,1481.21,2026-01-30
CLI1240,PR04,12,6272.2,2025-08-18
CLI1240,PR10,9,4834.54,2025-01-11
CLI1241,PR07,8,4948.62,2025-09-03
CLI1241,PR09,7,4660.77,2025-10-07
CLI1242,PR04,2,1412.5,2025-04-19
CLI1242,PR05,12,2737.08,2025-04-25
CLI1242,PR09,7,5369.26,2025-09-29
CLI1243,PR06,2,444.3,2025-01-22
CLI1244,PR01,10,5203.45,2025-05-23
CLI1245,PR02,6,3751.11,2025-06-27
CLI1245,PR03,1,634.11,2025-03-12
CLI1245,PR04,1,520.56,2025-03-07
CLI1246,PR03,3,2191.11,2025-10-22
CLI1246,PR08,9,2222.78,2025-06-13
CLI1247,PR03,10,1872.01,2025-12-17
CLI1247,PR07,9,7714.26,2025-03-30
CLI1248,PR07,12,5571.93,2025-10-13
CLI1248,PR10,4,2400.48,2025-02-06
CLI1249,PR02,10,1665.36,2026-02-11
CLI1249,PR04,9,3582.44,2025-10-17
CLI1250,PR05,2,1154.07,2025-02-27
CLI1250,PR10,11,8127.73,2025-05-17
CLI1251,PR01,8,3567.02,2025-01-23
CLI1251,PR03,5,2857.59,2026-01-27
CLI1251,PR08,10,3866.56,2025-10-04
CLI1251,PR09,3,2345.44,2025-05-23
CLI1252,PR02,3,1404.85,2026-02-03
CLI1252,PR03,8,3567.27,2025-10-21
CLI1253,PR01,12,8641.33,2026-02-08
CLI1253,PR08,3,2601.97,2026-01-22
CLI1253,PR10,6,1789.77,2026-01-26
CLI1254,PR04,3,1812.78,2025-10-21
CLI1254,PR07,2,771.63,2025-11-22
CLI1255,PR02,7,5484.27,2025-05-26
CLI1255,PR03,8,1939.39,2025-02-11
CLI1255,PR06,12,2523.49,2025-07-21
CLI1256,PR04,4,2145.53,2025-03-22
CLI1256,PR09,12,7386.21,2025-07-30
CLI1257,PR01,6,995.09,2025-10-29
CLI1257,PR05,7,2821.95,2025-07-27
CLI1258,PR02,6,4006.22,2026-01-06
CLI1258,PR03,5,3947.63,2025-05-11
CLI1258,PR04,8,4221.17,2026-01-05
CLI1259,PR01,5,1441.62,2025-12-01
CLI1259,PR02,4,1774.8,2025-05-07
CLI1259,PR09,2,905.14,2025-01-22
CLI1260,PR02,5,2858.13,2025-11-29
CLI1260,PR04,3,436.47,2026-01-06
CLI1261,PR02,5,3561.18,2025-07-29
CLI1261,PR10,2,1332.29,2026-01-26
CLI1262,PR03,5,3593.49,2025-04-01
CLI1262,PR06,3,1334.37,2025-01-21
CLI1262,PR08,1,744.61,2025-12-08
CLI1262,PR10,1,437.82,2025-05-21
CLI1263,PR05,9,5785.18,2025-08-15
CLI1263,PR06,7,1073.95,2025-09-15
CLI1264,PR01,12,4822.24,2025-08-25
CLI1264,PR02,2,218.83,2025-06-18
CLI1264,PR05,9,7348.53,2025-06-13
CLI1265,PR06,7,3848.6,2025-10-21
CLI1265,PR10,9,1378.53,2025-07-12
CLI1266,PR08,6,705.15,2025-05-09
CLI1267,PR02,1,839.0,2025-08-02
CLI1267,PR04,2,1539.67,2025-07-11
CLI1267,PR06,12,10363.48,2025-10-29
CLI1268,PR01,9,1151.64,2025-06-07
CLI1269,PR02,7,6251.41,2025-11-25
CLI1269,PR08,1,376.65,2025-02-23
CLI1270,PR01,7,1503.91,2025-08-23
CLI1271,PR04,2,738.91,2026-01-22
CLI1271,PR05,6,4078.47,2025-04-24
CLI1271,PR09,12,2678.69,2025-02-16
CLI1272,PR02,4,2053.18,2025-08-19
CLI1272,PR05,7,3744.93,2025-12-22
CLI1273,PR07,12,4835.79,2025-04-23
CLI1274,PR04,7,1306.79,2025-09-13
CLI1275,PR03,4,3049.34,2025-05-01
CLI1275,PR08,6,2736.83,2025-11-19
CLI1276,PR01,12,5431.95,2025-07-31
CLI1276,PR08,1,178.25,2025-12-12
CLI1276,PR09,6,5263.32,2026-01-09
CLI1277,PR06,3,1259.32,2025-09-10
CLI1278,PR01,3,2170.46,2026-02-01
CLI1278,PR05,5,3923.92,2025-09-21
CLI1279,PR02,11,6622.66,2025-01-11
CLI1279,PR03,1,324.98,2025-08-12
CLI1279,PR10,8,5084.17,2025-06-09
CLI1280,PR04,11,2093.52,2025-11-27
CLI1280,PR05,4,1016.47,2025-02-09
CLI1281,PR03,10,5046.87,2025-02-16
CLI1281,PR07,3,922.9,2025-12-16
CLI1282,PR01,5,2456.79,2025-12-06
CLI1282,PR02,11,2767.67,2025-10-10
CLI1282,PR08,7,4608.84,2026-01-23
CLI1283,PR01,3,2344.91,2025-10-21
CLI1283,PR05,9,6527.71,2025-04-14
CLI1284,PR01,10,5463.32,2025-11-11
CLI1284,PR04,1,332.88,2025-05-12
CLI1284,PR06,8,2740.36,2025-02-03
CLI1285,PR07,8,4248.33,2025-10-18
CLI1286,PR05,5,1343.02,2025-09-28
CLI1287,PR05,5,1870.39,2025-07-06
CLI1287,PR06,8,5983.47,2026-01-08
CLI1287,PR07,5,2658.23,2025-09-01
CLI1288,PR01,3,1210.63,2025-07-17
CLI1288,PR09,5,3597.19,2026-01-22
CLI1289,PR07,10,5034.48,2025-03-22
CLI1289,PR08,8,3036.13,2025-03-14
CLI1289,PR09,4,2478.13,2025-01-28
CLI1290,PR08,11,3770.56,2025-06-02
CLI1291,PR08,5,4327.44,2025-09-20
CLI1291,PR10,4,3472.71,2025-09-13
CLI1292,PR01,4,2915.61,2025-03-31
CLI1292,PR02,5,1233.18,2025-01-16
CLI1292,PR04,11,5487.6,2025-04-29
CLI1292,PR08,11,1861.69,2025-01-18
CLI1293,PR02,11,4670.65,2025-03-21
CLI1293,PR08,3,1499.75,2025-05-22
CLI1294,PR03,7,839.29,2025-05-28
CLI1294,PR07,12,3794.8,2025-04-19
CLI1295,PR02,9,7785.4,2025-05-04
CLI1295,PR08,8,5797.04,2025-11-14
CLI1296,PR02,11,2520.11,2025-07-28
CLI1296,PR03,2,1351.53,2025-12-21
CLI1297,PR06,5,2963.04,2025-12-02
CLI1297,PR08,7,4011.04,2025-08-01
CLI1298,PR01,7,5279.18,2025-12-31
CLI1298,PR08,5,1989.48,2025-04-27
CLI1299,PR08,11,5928.58,2025-08-18
CLI1300,PR02,2,961.67,2025-05-30
CLI1300,PR03,4,637.77,2025-04-15
