acao_id,acesso_id,tipo,dataHora,produto_id
ACAO00000369,AC0050561,VisualizarProduto,2025-09-10T11:26:18,PR03
ACAO00000370,AC0012021,ConsultarExtrato,2026-02-03T00:12:11,
ACAO00000371,AC0047725,AlterarDadosCadastrais,2025-11-07T14:05:13,
ACAO00000372,AC0014289,ConsultarSaldo,2026-01-01T01:15:58,
ACAO00000373,AC0035401,ConsultarSaldo,2026-02-09T08:51:35,
ACAO00000374,AC0018976,IniciarContratacao,2025-10-17T02:26:04,PR02
ACAO00000375,AC0004565,ConsultarExtrato,2025-09-26T23:38:14,
ACAO00000376,AC0014603,ConsultarSaldo,2025-09-24T15:52:33,
ACAO00000377,AC0002611,PagarPix,2025-11-25T17:35:09,
ACAO00000378,AC0001417,IniciarContratacao,2025-11-19T20:22:05,PR08
ACAO00000379,AC0041075,SimularEmprestimo,2025-09-13T02:48:12,PR05
ACAO00000380,AC0003222,PagarPix,2025-11-13T00:17:54,
ACAO00000381,AC0010732,PagarPix,2025-12-31T05:31:54,
ACAO00000382,AC0006366,IniciarContratacao,2025-10-31T17:33:45,PR06
ACAO00000383,AC0046256,PagarPix,2025-10-04T15:47:04,
ACAO00000384,AC0051628,ConsultarExtrato,2025-11-15T06:36:46,
ACAO00000385,AC0023761,ConsultarSaldo,2025-11-17T17:26:49,
ACAO00000386,AC0046442,VisualizarProduto,2025-09-08T04:33:07,PR04
ACAO00000387,AC0045086,PagarPix,2026-02-05T03:28:06,
ACAO00000388,AC0046404,IniciarContratacao,2025-11-19T09:26:00,PR07
ACAO00000389,AC0031655,SimularEmprestimo,2025-09-23T02:20:25,PR06
ACAO00000390,AC0029896,ConsultarSaldo,2026-02-21T14:12:48,
ACAO00000391,AC0013965,PagarPix,2026-01-12T18:27:32,
ACAO00000392,AC0015789,PagarPix,2025-12-09T19:21:06,
ACAO00000393,AC0031220,ConsultarExtrato,2025-09-28T04:40:55,
ACAO00000394,AC0008148,PagarPix,2026-02-11T08:57:39,
ACAO00000395,AC0026702,ConsultarSaldo,2025-09-21T13:02:40,
ACAO00000396,AC0046808,IniciarContratacao,2025-12-02T07:58:11,PR04
ACAO00000397,AC0022330,AbrirChamado,2025-12-27T14:06:47,
ACAO00000398,AC0015046,ConsultarExtrato,2025-09-17T16:54:36,
ACAO00000399,AC0047686,ConsultarSaldo,2025-12-30T23:25:11,
ACAO00000400,AC0016462,ConsultarSaldo,2026-01-15T14:16:24,
ACAO00000401,AC0015060,ConsultarExtrato,2025-12-08T02:49:01,
ACAO00000402,AC0018950,AlterarDadosCadastrais,2026-02-07T15:06:27,
ACAO00000403,AC0027070,IniciarContratacao,2025-09-30T23:44:45,PR04
ACAO00000404,AC0015934,VisualizarProduto,2025-12-01T08:10:05,PR09
ACAO00000405,AC0004447,ConsultarExtrato,2025-10-27T23:19:48,
ACAO00000406,AC0003493,AbrirChamado,2025-10-31T21:38:11,
ACAO00000407,AC0047494,ConsultarSaldo,2025-10-31T07:13:06,
ACAO00000408,AC0042669,ConsultarSaldo,2025-11-06T09:48:32,
ACAO00000409,AC0001087,ConsultarExtrato,2025-09-26T19:55:34,
ACAO00000410,AC0008638,ConsultarExtrato,2025-11-15T11:52:13,
ACAO00000411,AC0020605,ConsultarSaldo,2026-01-30T12:07:35,
ACAO00000412,AC0034102,IniciarContratacao,2025-10-17T18:03:41,PR09
ACAO00000413,AC0010482,PagarPix,2026-01-31T02:07:22,
ACAO00000414,AC0016901,VisualizarProduto,2025-09-21T06:44:06,PR08
ACAO00000415,AC0041659,AbrirChamado,2025-10-16T04:34:19,
ACAO00000416,AC0025134,ConsultarSaldo,2026-01-11T22:41:10,
ACAO00000417,AC0022623,PagarPix,2025-10-12T22:09:25,
ACAO00000418,AC0041676,PagarPix,2025-09-14T03:07:28,
ACAO00000419,AC0019953,PagarPix,2025-09-06T17:46:05,
ACAO00000420,AC0044247,ConsultarSaldo,2025-09-14T05:39:29,
ACAO00000421,AC0013435,ConsultarSaldo,2026-01-28T13:33:20,
ACAO00000422,AC0027543,VisualizarProduto,2025-12-24T18:07:56,PR03
ACAO00000423,AC0045798,VisualizarProduto,2025-11-04T18:03:56,PR10
ACAO00000424,AC0038621,PagarPix,2025-10-21T06:32:47,
ACAO00000425,AC0041467,ConsultarSaldo,2025-10-30T06:16:01,
ACAO00000426,AC0030553,ConsultarExtrato,2026-02-27T02:35:54,
ACAO00000427,AC0011701,ConsultarSaldo,2026-01-02T23:34:23,
ACAO00000428,AC0002726,ConsultarExtrato,2025-10-28T23:37:30,
ACAO00000429,AC0042445,ConsultarSaldo,2025-09-02T06:46:50,
ACAO00000430,AC0024551,IniciarContratacao,2025-09-11T17:21:47,PR04
ACAO00000431,AC0016438,IniciarContratacao,2025-10-07T02:16:57,PR03
ACAO00000432,AC0019278,ConsultarExtrato,2025-12-25T10:12:01,
ACAO00000433,AC0014795,ConsultarSaldo,2025-11-05T02:34:28,
ACAO00000434,AC0041524,VisualizarProduto,2026-02-16T23:07:17,PR04
ACAO00000435,AC0006820,VisualizarProduto,2026-01-21T11:25:00,PR06
ACAO00000436,AC0042757,ConsultarExtrato,2026-02-19T11:30:15,
ACAO00000437,AC0001981,VisualizarProduto,2025-12-04T20:51:58,PR05
ACAO00000438,AC0050823,ConsultarSaldo,2025-12-04T03:29:42,
ACAO00000439,AC0010227,ConsultarSaldo,2025-11-06T05:33:06,
ACAO00000440,AC0045838,ConsultarSaldo,2025-09-16T23:51:56,
ACAO00000441,AC0007025,AbrirChamado,2026-02-08T20:44:32,
ACAO00000442,AC0022588,PagarPix,2026-02-02T13:19:59,
ACAO00000443,AC0027666,AlterarDadosCadastrais,2025-10-10T01:11:40,
ACAO00000444,AC0007139,IniciarContratacao,2025-09-16T18:47:03,PR05
ACAO00000445,AC0032072,IniciarContratacao,2025-11-28T08:20:44,PR09
ACAO00000446,AC0037128,ConsultarExtrato,2025-10-13T10:22:58,
ACAO00000447,AC0025595,PagarPix,2025-10-28T07:03:17,
ACAO00000448,AC0050237,AbrirChamado,2025-10-10T19:31:57,
ACAO00000449,AC0032422,PagarPix,2026-02-08T05:31:25,
ACAO00000450,AC0011579,VisualizarProduto,2025-10-03T23:12:03,PR02
ACAO00000451,AC0015392,IniciarContratacao,2025-09-19T11:26:55,PR06
ACAO00000452,AC0042917,PagarPix,2026-02-24T01:22:55,
ACAO00000453,AC0019026,VisualizarProduto,2025-10-09T03:19:35,PR03
ACAO00000454,AC0043785,ConsultarSaldo,2025-10-12T20:43:57,
ACAO00000455,AC0049179,VisualizarProduto,2025-11-14T11:47:04,PR02
ACAO00000456,AC0052420,AlterarDadosCadastrais,2025-09-24T00:40:27,
ACAO00000457,AC0017682,PagarPix,2025-12-01T20:07:51,
ACAO00000458,AC0048950,VisualizarProduto,2025-11-19T22:30:50,PR01
ACAO00000459,AC0039712,PagarPix,2025-12-24T03:51:25,
ACAO00000460,AC0020345,AbrirChamado,2026-02-04T05:03:24,
ACAO00000461,AC0022676,VisualizarProduto,2026-01-23T17:38:27,PR07
ACAO00000462,AC0046933,ConsultarExtrato,2026-02-18T09:15:49,
ACAO00000463,AC0046441,AlterarDadosCadastrais,2026-02-18T08:36:40,
ACAO00000464,AC0036651,IniciarContratacao,2025-12-10T19:11:15,PR07
ACAO00000465,AC0014922,ConsultarSaldo,2025-11-07T20:27:45,
ACAO00000466,AC0031814,ConsultarSaldo,2025-11-12T17:28:06,
ACAO00000467,AC0052032,ConsultarSaldo,2025-09-02T12:50:16,
ACAO00000468,AC0046563,IniciarContratacao,2025-12-01T15:39:34,PR06
ACAO00000469,AC0020789,SimularEmprestimo,2026-01-17T17:36:04,PR04
ACAO00000470,AC0014371,VisualizarProduto,2025-09-02T08:29:21,PR08
ACAO00000471,AC0036633,PagarPix,2026-01-20T21:47:08,
ACAO00000472,AC0050304,PagarPix,2025-12-03T23:58:44,
ACAO00000473,AC0046792,IniciarContratacao,2025-09-30T19:49:17,PR07
ACAO00000474,AC0043140,ConsultarSaldo,2026-01-15T09:30:50,
ACAO00000475,AC0042479,ConsultarExtrato,2026-01-24T21:06:10,
ACAO00000476,AC0024913,ConsultarExtrato,2026-02-15T11:40:16,
ACAO00000477,AC0019689,ConsultarExtrato,2026-01-06T09:49:41,
ACAO00000478,AC0000493,ConsultarExtrato,2026-01-04T21:49:47,
ACAO00000479,AC0031113,VisualizarProduto,2026-03-01T07:38:15,PR06
ACAO00000480,AC0033458,VisualizarProduto,2025-11-01T19:59:51,PR03
ACAO00000481,AC0016701,ConsultarSaldo,2025-10-08T14:56:21,
ACAO00000482,AC0013440,ConsultarExtrato,2025-11-11T00:17:59,
ACAO00000483,AC0013161,ConsultarSaldo,2025-11-10T02:40:47,
ACAO00000484,AC0045290,ConsultarSaldo,2025-12-06T02:04:29,
ACAO00000485,AC0019868,SimularEmprestimo,2025-10-05T15:18:14,PR07
ACAO00000486,AC0013393,IniciarContratacao,2025-12-06T20:49:44,PR09
ACAO00000487,AC0049736,PagarPix,2025-12-25T03:14:17,
ACAO00000488,AC0027277,ConsultarSaldo,2025-12-24T23:20:03,
ACAO00000489,AC0051211,ConsultarExtrato,2026-02-24T20:05:33,
ACAO00000490,AC0006775,IniciarContratacao,2026-01-04T03:18:07,PR06
ACAO00000491,AC0002570,ConsultarSaldo,2026-02-18T23:29:50,
ACAO00000492,AC0046163,AlterarDadosCadastrais,2025-11-30T09:53:42,
ACAO00000493,AC0050266,IniciarContratacao,2025-09-02T01:51:50,PR10
ACAO00000494,AC0007127,PagarPix,2026-01-29T13:31:51,
ACAO00000495,AC0012240,AbrirChamado,2025-12-12T05:37:35,
ACAO00000496,AC0003891,SimularEmprestimo,2026-01-02T05:26:51,PR05
ACAO00000497,AC0042254,ConsultarExtrato,2025-11-20T00:16:00,
ACAO00000498,AC0036188,VisualizarProduto,2025-12-24T17:03:41,PR03
ACAO00000499,AC0001872,SimularEmprestimo,2025-11-28T01:33:06,PR03
ACAO00000500,AC0046291,AlterarDadosCadastrais,2025-11-26T10:05:47,
ACAO00000501,AC0003630,AbrirChamado,2025-10-03T18:26:31,
ACAO00000502,AC0040778,IniciarContratacao,2026-02-03T11:48:02,PR04
ACAO00000503,AC0016701,PagarPix,2025-10-08T14:48:54,
ACAO00000504,AC0011698,ConsultarExtrato,2025-10-26T14:21:01,
ACAO00000505,AC0039532,ConsultarSaldo,2025-12-16T13:43:13,
ACAO00000506,AC0041475,ConsultarExtrato,2026-01-03T05:55:32,
ACAO00000507,AC0001826,ConsultarSaldo,2025-11-22T07:47:56,
ACAO00000508,AC0014570,PagarPix,2026-02-21T19:47:42,
ACAO00000509,AC0038889,ConsultarSaldo,2026-01-20T12:01:14,
ACAO00000510,AC0024584,PagarPix,2025-11-22T01:40:57,
ACAO00000511,AC0029725,AlterarDadosCadastrais,2025-11-18T15:00:56,
ACAO00000512,AC0043984,PagarPix,2025-12-25T02:46:15,
ACAO00000513,AC0009893,AbrirChamado,2025-09-16T15:25:11,
ACAO00000514,AC0030431,VisualizarProduto,2025-11-17T18:17:24,PR09
ACAO00000515,AC0035269,ConsultarSaldo,2025-11-15T08:42:32,
ACAO00000516,AC0041859,PagarPix,2026-02-02T19:55:08,
ACAO00000517,AC0037978,SimularEmprestimo,2026-02-27T14:49:30,PR06
ACAO00000518,AC0037107,PagarPix,2025-12-23T21:49:55,
ACAO00000519,AC0022088,SimularEmprestimo,2026-02-23T23:33:18,PR02
ACAO00000520,AC0051450,ConsultarExtrato,2025-11-28T20:02:27,
ACAO00000521,AC0040382,PagarPix,2026-03-01T04:44:37,
ACAO00000522,AC0020713,ConsultarExtrato,2025-09-12T02:50:50,
ACAO00000523,AC0014454,IniciarContratacao,2025-10-12T09:22:16,PR09
ACAO00000524,AC0008799,ConsultarSaldo,2025-09-21T02:16:36,
ACAO00000525,AC0001310,PagarPix,2025-12-16T12:07:17,
ACAO00000526,AC0015214,ConsultarSaldo,2026-02-10T03:04:17,
ACAO00000527,AC0032811,ConsultarSaldo,2025-10-24T12:01:00,
ACAO00000528,AC0011363,ConsultarSaldo,2026-01-03T17:01:59,
ACAO00000529,AC0008647,ConsultarExtrato,2025-12-29T08:34:43,
ACAO00000530,AC0021815,PagarPix,2025-12-23T03:27:45,
ACAO00000531,AC0021188,ConsultarExtrato,2025-10-01T04:08:02,
ACAO00000532,AC0017047,AlterarDadosCadastrais,2025-09-29T00:15:15,
ACAO00000533,AC0029627,PagarPix,2025-11-14T18:27:04,
ACAO00000534,AC0028724,PagarPix,2025-12-22T07:19:29,
ACAO00000535,AC0006795,PagarPix,2025-12-15T17:16:04,
ACAO00000536,AC0049159,SimularEmprestimo,2025-09-02T21:45:33,PR08
ACAO00000537,AC0008172,IniciarContratacao,2025-09-23T10:33:52,PR03
ACAO00000538,AC0007128,ConsultarExtrato,2025-10-30T19:22:22,
ACAO00000539,AC0001170,IniciarContratacao,2025-09-29T16:07:05,PR07
ACAO00000540,AC0014255,ConsultarSaldo,2025-12-14T22:49:50,
ACAO00000541,AC0023947,AbrirChamado,2025-11-20T19:36:23,
ACAO00000542,AC0035178,VisualizarProduto,2026-01-14T12:42:57,PR01
ACAO00000543,AC0005309,VisualizarProduto,2025-10-19T12:28:58,PR04
ACAO00000544,AC0032388,PagarPix,2026-01-14T18:13:10,
ACAO00000545,AC0002131,VisualizarProduto,2026-01-13T09:34:17,PR01
ACAO00000546,AC0011348,VisualizarProduto,2026-02-06T10:21:47,PR07
ACAO00000547,AC0042620,VisualizarProduto,2025-10-17T15:35:43,PR02
ACAO00000548,AC0004260,IniciarContratacao,2026-02-21T20:43:03,PR05
ACAO00000549,AC0041143,IniciarContratacao,2025-10-26T00:34:40,PR07
ACAO00000550,AC0014196,IniciarContratacao,2026-01-22T14:40:25,PR06
ACAO00000551,AC0006192,ConsultarExtrato,2026-01-20T19:32:39,
ACAO00000552,AC0035667,ConsultarExtrato,2025-10-17T04:36:33,
ACAO00000553,AC0043192,PagarPix,2026-01-20T07:55:41,
ACAO00000554,AC0016121,IniciarContratacao,2025-10-15T13:13:35,PR08
ACAO00000555,AC0016974,VisualizarProduto,2025-10-05T19:14:22,PR05
ACAO00000556,AC0048290,AlterarDadosCadastrais,2026-02-05T02:34:42,
ACAO00000557,AC0029758,SimularEmprestimo,2025-10-11T10:45:11,PR05
ACAO00000558,AC0041845,ConsultarExtrato,2025-12-19T01:14:55,
ACAO00000559,AC0028056,ConsultarSaldo,2025-09-16T06:58:28,
ACAO00000560,AC0022023,ConsultarExtrato,2025-11-28T01:34:24,
ACAO00000561,AC0011953,ConsultarSaldo,2025-09-04T18:29:35,
ACAO00000562,AC0013880,PagarPix,2025-12-27T04:35:20,
ACAO00000563,AC0037174,PagarPix,2025-11-11T00:32:05,
ACAO00000564,AC0052159,PagarPix,2025-10-08T08:27:12,
ACAO00000565,AC0044620,PagarPix,2025-09-28T20:57:54,
ACAO00000566,AC0000139,SimularEmprestimo,2026-01-10T18:07:05,PR08
ACAO00000567,AC0019758,SimularEmprestimo,2025-11-06T23:31:48,PR06
ACAO00000568,AC0050233,PagarPix,2026-02-14T06:42:24,
ACAO00000569,AC0048376,PagarPix,2025-09-19T08:06:32,
ACAO00000570,AC0015575,VisualizarProduto,2025-10-20T20:46:25,PR09
ACAO00000571,AC0014673,AbrirChamado,2025-12-23T03:38:09,
ACAO00000572,AC0034285,AlterarDadosCadastrais,2026-01-06T15:06:23,
ACAO00000573,AC0005186,SimularEmprestimo,2025-10-14T09:42:57,PR02
ACAO00000574,AC0043262,PagarPix,2026-02-16T05:27:37,
ACAO00000575,AC0040256,ConsultarSaldo,2025-11-11T06:56:12,
ACAO00000576,AC0035231,ConsultarExtrato,2025-10-15T21:38:44,
ACAO00000577,AC0044207,IniciarContratacao,2026-02-02T19:48:13,PR09
ACAO00000578,AC0033518,ConsultarExtrato,2025-10-05T15:08:46,
ACAO00000579,AC0051432,ConsultarExtrato,2025-10-12T23:02:41,
ACAO00000580,AC0051775,ConsultarSaldo,2025-09-21T06:43:19,
ACAO00000581,AC0011059,PagarPix,2026-02-12T01:08:21,
ACAO00000582,AC0008587,ConsultarExtrato,2026-02-07T18:25:20,
ACAO00000583,AC0014676,ConsultarSaldo,2025-12-18T07:46:25,
ACAO00000584,AC0040218,ConsultarExtrato,2025-10-27T01:13:10,
ACAO00000585,AC0023655,ConsultarSaldo,2025-11-02T04:18:09,
ACAO00000586,AC0019867,ConsultarSaldo,2026-01-08T23:09:18,
ACAO00000587,AC0042108,IniciarContratacao,2025-11-16T10:36:05,PR03
ACAO00000588,AC0011723,ConsultarExtrato,2026-02-19T05:49:37,
ACAO00000589,AC0015290,ConsultarExtrato,2026-02-09T12:09:51,
ACAO00000590,AC0041814,AbrirChamado,2026-01-21T04:42:21,
ACAO00000591,AC0052414,VisualizarProduto,2026-01-08T18:46:30,PR09
ACAO00000592,AC0037732,ConsultarExtrato,2026-01-23T05:55:23,
ACAO00000593,AC0042503,VisualizarProduto,2026-02-24T20:31:49,PR04
ACAO00000594,AC0029858,VisualizarProduto,2025-10-01T00:53:11,PR07
ACAO00000595,AC0004467,ConsultarExtrato,2025-12-24T00:31:28,
ACAO00000596,AC0025356,IniciarContratacao,2025-10-29T08:47:41,PR04
ACAO00000597,AC0023887,AbrirChamado,2026-01-04T02:17:35,
ACAO00000598,AC0037652,ConsultarExtrato,2025-09-09T01:45:35,
ACAO00000599,AC0020814,ConsultarSaldo,2025-11-02T12:58:16,
ACAO00000600,AC0046686,ConsultarSaldo,2025-12-01T00:19:50,
ACAO00000601,AC0008203,ConsultarSaldo,2026-01-27T20:35:16,
ACAO00000602,AC0044552,ConsultarSaldo,2026-02-13T13:41:23,
ACAO00000603,AC0031569,PagarPix,2025-12-22T12:04:22,
ACAO00000604,AC0039052,VisualizarProduto,2025-11-30T20:21:01,PR02
ACAO00000605,AC0009461,ConsultarSaldo,2026-01-19T03:48:47,
ACAO00000606,AC0008503,AlterarDadosCadastrais,2025-12-16T23:21:05,
ACAO00000607,AC0017783,ConsultarExtrato,2025-11-27T19:49:19,
ACAO00000608,AC0023080,SimularEmprestimo,2025-11-22T06:59:01,PR04
ACAO00000609,AC0023846,ConsultarSaldo,2025-12-02T17:13:05,
ACAO00000610,AC0014607,ConsultarExtrato,2026-01-07T16:41:19,
ACAO00000611,AC0007584,ConsultarExtrato,2026-03-01T00:05:02,
ACAO00000612,AC0005881,VisualizarProduto,2025-09-05T11:53:48,PR01
ACAO00000613,AC0037620,AlterarDadosCadastrais,2025-10-29T07:46:14,
ACAO00000614,AC0049804,ConsultarExtrato,2025-11-04T08:42:09,
ACAO00000615,AC0046315,ConsultarSaldo,2026-01-10T02:16:31,
ACAO00000616,AC0000884,ConsultarSaldo,2025-09-14T21:07:38,
ACAO00000617,AC0042220,AbrirChamado,2026-02-14T13:36:59,
ACAO00000618,AC0028830,IniciarContratacao,2025-09-26T04:30:38,PR10
ACAO00000619,AC0045673,VisualizarProduto,2025-09-28T23:33:29,PR04
ACAO00000620,AC0048898,ConsultarSaldo,2026-01-25T12:09:48,
ACAO00000621,AC0025639,ConsultarSaldo,2025-11-06T04:52:06,
ACAO00000622,AC0042341,ConsultarSaldo,2025-12-15T05:22:44,
ACAO00000623,AC0031991,PagarPix,2025-12-27T06:53:07,
ACAO00000624,AC0028944,VisualizarProduto,2025-10-05T06:44:51,PR09
ACAO00000625,AC0042950,PagarPix,2026-02-10T13:20:21,
ACAO00000626,AC0020759,PagarPix,2026-01-24T22:39:18,
ACAO00000627,AC0044182,AlterarDadosCadastrais,2025-09-25T05:04:23,
ACAO00000628,AC0047835,PagarPix,2025-10-31T02:28:04,
ACAO00000629,AC0051844,AbrirChamado,2025-11-08T15:51:49,
ACAO00000630,AC0041622,AbrirChamado,2026-02-11T21:04:46,
ACAO00000631,AC0001958,ConsultarSaldo,2025-10-28T18:51:09,
ACAO00000632,AC0019851,ConsultarSaldo,2025-09-28T06:37:34,
ACAO00000633,AC0045665,IniciarContratacao,2025-12-14T18:00:33,PR10
ACAO00000634,AC0021782,IniciarContratacao,2025-11-05T08:38:37,PR05
ACAO00000635,AC0017427,IniciarContratacao,2025-10-02T16:21:33,PR01
ACAO00000636,AC0041954,IniciarContratacao,2025-09-26T08:50:48,PR01
ACAO00000637,AC0031659,SimularEmprestimo,2025-11-03T01:00:47,PR08
ACAO00000638,AC0047183,IniciarContratacao,2026-01-03T04:05:58,PR06
ACAO00000639,AC0006309,SimularEmprestimo,2025-12-29T08:48:10,PR06
ACAO00000640,AC0042580,ConsultarSaldo,2026-02-11T21:14:39,
ACAO00000641,AC0026022,PagarPix,2025-12-20T03:23:23,
ACAO00000642,AC0015624,ConsultarSaldo,2025-12-09T18:03:08,
ACAO00000643,AC0039236,PagarPix,2026-01-17T10:20:46,
ACAO00000644,AC0045521,VisualizarProduto,2025-11-02T08:39:30,PR01
ACAO00000645,AC0004957,PagarPix,2025-10-17T03:05:43,
ACAO00000646,AC0005775,AbrirChamado,2026-01-07T11:54:06,
ACAO00000647,AC0036785,AlterarDadosCadastrais,2025-10-13T01:34:31,
ACAO00000648,AC0014811,ConsultarSaldo,2026-02-09T16:40:24,
ACAO00000649,AC0027048,VisualizarProduto,2025-11-08T10:33:36,PR03
ACAO00000650,AC0011812,PagarPix,2026-01-30T19:56:05,
ACAO00000651,AC0016841,ConsultarSaldo,2026-02-16T21:41:43,
ACAO00000652,AC0050489,VisualizarProduto,2026-01-02T06:01:34,PR02
ACAO00000653,AC0031712,PagarPix,2025-09-21T03:59:04,
ACAO00000654,AC0003530,ConsultarExtrato,2026-01-11T14:14:05,
ACAO00000655,AC0027109,PagarPix,2026-01-23T07:36:26,
ACAO00000656,AC0011390,AbrirChamado,2025-11-07T09:43:17,
ACAO00000657,AC0033427,ConsultarSaldo,2025-11-19T08:26:19,
ACAO00000658,AC0036991,VisualizarProduto,2026-01-27T18:29:56,PR05
ACAO00000659,AC0026060,ConsultarExtrato,2025-12-26T11:04:38,
ACAO00000660,AC0043624,PagarPix,2025-10-09T10:01:30,
ACAO00000661,AC0000054,VisualizarProduto,2026-02-05T05:44:10,PR10
ACAO00000662,AC0006225,ConsultarSaldo,2025-09-22T04:28:06,
ACAO00000663,AC0048901,ConsultarSaldo,2026-01-01T17:50:17,
ACAO00000664,AC0011394,VisualizarProduto,2026-02-16T07:08:34,PR09
ACAO00000665,AC0039286,PagarPix,2025-11-07T13:58:57,
ACAO00000666,AC0037332,ConsultarExtrato,2025-12-02T03:01:47,
ACAO00000667,AC0015575,IniciarContratacao,2025-10-20T20:49:27,PR03
ACAO00000668,AC0031805,ConsultarExtrato,2026-02-03T03:34:08,
ACAO00000669,AC0045886,ConsultarExtrato,2026-01-21T07:35:33,
ACAO00000670,AC0049450,AbrirChamado,2025-12-31T12:13:25,
ACAO00000671,AC0043234,ConsultarExtrato,2025-11-30T15:16:21,
ACAO00000672,AC0011454,ConsultarExtrato,2025-11-20T18:13:58,
ACAO00000673,AC0039295,VisualizarProduto,2025-09-17T06:33:14,PR09
ACAO00000674,AC0018787,AlterarDadosCadastrais,2025-11-16T19:38:05,
ACAO00000675,AC0016011,ConsultarSaldo,2025-12-10T01:41:14,
ACAO00000676,AC0020398,IniciarContratacao,2026-02-02T12:30:02,PR10
ACAO00000677,AC0019592,PagarPix,2026-01-11T12:17:39,
ACAO00000678,AC0034890,PagarPix,2026-02-11T02:34:01,
ACAO00000679,AC0046614,SimularEmprestimo,2026-02-14T22:38:32,PR03
ACAO00000680,AC0036576,VisualizarProduto,2025-12-10T21:04:36,PR06
ACAO00000681,AC0015998,ConsultarExtrato,2025-09-29T14:32:25,
ACAO00000682,AC0007830,ConsultarSaldo,2026-01-25T20:27:36,
ACAO00000683,AC0027759,PagarPix,2026-01-13T13:18:35,
ACAO00000684,AC0032150,VisualizarProduto,2026-02-07T02:34:39,PR02
ACAO00000685,AC0013560,AlterarDadosCadastrais,2025-09-10T19:24:10,
ACAO00000686,AC0010958,ConsultarSaldo,2025-12-25T14:37:57,
ACAO00000687,AC0032995,SimularEmprestimo,2025-12-11T02:11:51,PR01
ACAO00000688,AC0037874,ConsultarSaldo,2025-09-05T04:25:50,
ACAO00000689,AC0030269,AbrirChamado,2026-01-20T13:13:36,
ACAO00000690,AC0011988,PagarPix,2026-01-16T05:15:20,
ACAO00000691,AC0040568,VisualizarProduto,2025-10-26T23:26:54,PR10
ACAO00000692,AC0012022,PagarPix,2026-01-14T07:38:59,
ACAO00000693,AC0019017,ConsultarExtrato,2026-02-21T09:03:53,
ACAO00000694,AC0018448,IniciarContratacao,2025-11-18T12:47:00,PR05
ACAO00000695,AC0002561,AlterarDadosCadastrais,2025-12-09T16:31:46,
ACAO00000696,AC0014851,SimularEmprestimo,2025-11-28T20:44:56,PR02
ACAO00000697,AC0040267,ConsultarSaldo,2025-11-26T04:37:22,
ACAO00000698,AC0050764,VisualizarProduto,2025-12-23T19:49:05,PR06
ACAO00000699,AC0014666,ConsultarSaldo,2026-01-15T14:54:40,
ACAO00000700,AC0026217,ConsultarExtrato,2025-11-24T08:13:45,
ACAO00000701,AC0009714,ConsultarExtrato,2025-11-22T02:55:35,
ACAO00000702,AC0037961,IniciarContratacao,2025-09-09T07:20:13,PR03
ACAO00000703,AC0030918,PagarPix,2025-11-09T19:41:03,
ACAO00000704,AC0047279,VisualizarProduto,2025-12-11T23:47:43,PR02
ACAO00000705,AC0033351,ConsultarSaldo,2026-01-08T22:21:52,
ACAO00000706,AC0032159,PagarPix,2025-12-29T07:17:14,
ACAO00000707,AC0042504,ConsultarExtrato,2026-01-09T22:23:02,
ACAO00000708,AC0002313,ConsultarSaldo,2025-09-26T05:21:31,
ACAO00000709,AC0044043,VisualizarProduto,2026-03-01T03:09:45,PR01
ACAO00000710,AC0011205,AlterarDadosCadastrais,2026-01-20T15:31:35,
ACAO00000711,AC0004435,SimularEmprestimo,2025-09-07T20:35:57,PR07
ACAO00000712,AC0044461,ConsultarSaldo,2025-12-03T13:03:25,
ACAO00000713,AC0026608,PagarPix,2025-12-30T18:27:09,
ACAO00000714,AC0047894,SimularEmprestimo,2026-02-07T00:12:24,PR04
ACAO00000715,AC0020942,ConsultarExtrato,2026-01-14T08:36:35,
ACAO00000716,AC0051053,ConsultarExtrato,2025-09-28T05:59:25,
ACAO00000717,AC0004122,ConsultarSaldo,2026-01-12T18:33:07,
ACAO00000718,AC0012478,ConsultarSaldo,2026-02-24T10:21:30,
ACAO00000719,AC0034867,VisualizarProduto,2025-09-11T04:40:41,PR07
ACAO00000720,AC0031844,VisualizarProduto,2026-01-26T02:39:12,PR05
ACAO00000721,AC0033926,ConsultarExtrato,2025-10-01T21:04:30,
ACAO00000722,AC0036930,PagarPix,2025-10-03T13:28:12,
ACAO00000723,AC0010712,ConsultarSaldo,2025-10-02T19:10:43,
ACAO00000724,AC0009266,ConsultarExtrato,2025-10-28T06:56:25,
ACAO00000725,AC0022794,ConsultarSaldo,2026-01-25T22:57:11,
ACAO00000726,AC0044482,PagarPix,2025-11-27T12:46:50,
ACAO00000727,AC0010592,VisualizarProduto,2025-11-18T20:50:04,PR05
ACAO00000728,AC0021527,PagarPix,2025-10-09T04:16:12,
ACAO00000729,AC0031250,IniciarContratacao,2026-02-18T09:32:53,PR08
ACAO00000730,AC0043430,IniciarContratacao,2025-10-20T07:54:42,PR10
