acesso_id,cliente_id,dataHora,canal,sucesso,duracaoSegundos
AC0000440,CLI1321,2025-10-25T00:26:51,App,True,380
AC0000441,CLI1113,2026-01-08T10:23:54,App,True,733
AC0000442,CLI0657,2025-12-05T17:47:11,App,True,656
AC0000443,CLI0419,2026-01-09T02:02:25,App,True,326
AC0000444,CLI0048,2025-09-25T18:37:01,WebApp,True,140
AC0000445,CLI0170,2025-11-12T23:13:11,App,True,319
AC0000446,CLI1251,2025-09-30T13:20:38,App,True,820
AC0000447,CLI1138,2025-11-04T01:22:54,App,True,155
AC0000448,CLI0753,2025-12-28T06:24:45,App,True,657
AC0000449,CLI0966,2025-10-12T00:43:21,WebApp,True,481
AC0000450,CLI0948,2025-11-13T04:03:08,App,True,870
AC0000451,CLI0281,2025-10-27T00:08:52,WebApp,True,642
AC0000452,CLI1285,2025-09-28T06:03:00,App,True,247
AC0000453,CLI0599,2025-11-06T09:42:02,App,True,619
AC0000454,CLI0346,2025-10-02T01:12:24,App,True,371
AC0000455,CLI1139,2025-11-01T23:37:54,App,True,811
AC0000456,CLI0579,2026-01-14T07:14:27,App,True,326
AC0000457,CLI0197,2026-02-08T14:52:14,WebApp,True,801
AC0000458,CLI0982,2025-09-15T19:59:04,App,True,627
AC0000459,CLI0572,2025-12-31T16:22:31,WebApp,True,291
AC0000460,CLI0673,2025-11-12T00:57:57,App,True,431
AC0000461,CLI0431,2025-09-23T04:03:16,WebApp,True,277
AC0000462,CLI0712,2025-12-16T03:09:33,App,True,355
AC0000463,CLI0946,2025-10-27T11:58:49,App,True,258
AC0000464,CLI1266,2025-12-11T21:08:55,WebApp,True,570
AC0000465,CLI0502,2025-09-17T07:05:32,App,True,874
AC0000466,CLI1438,2025-12-02T16:17:21,App,True,866
AC0000467,CLI0152,2025-12-01T19:43:20,WebApp,True,133
AC0000468,CLI0853,2025-10-11T07:26:38,App,True,436
AC0000469,CLI1163,2025-11-28T06:53:08,App,True,745
AC0000470,CLI1111,2025-11-19T07:24:56,App,True,270
AC0000471,CLI1193,2026-02-09T09:06:37,App,True,524
AC0000472,CLI0200,2026-01-19T04:53:15,App,True,460
AC0000473,CLI0633,2025-11-23T00:30:32,App,True,143
AC0000474,CLI1158,2025-12-10T11:37:15,WebApp,True,768
AC0000475,CLI0177,2026-02-27T17:25:42,App,True,568
AC0000476,CLI1330,2025-10-01T11:35:21,WebApp,True,200
AC0000477,CLI1291,2025-10-30T09:14:30,App,True,546
AC0000478,CLI0408,2025-10-13T12:21:21,App,True,248
AC0000479,CLI0582,2025-10-19T23:04:33,App,True,494
AC0000480,CLI0083,2026-01-09T21:46:26,App,True,239
AC0000481,CLI0755,2026-01-29T04:49:08,App,True,253
AC0000482,CLI0995,2026-01-18T20:16:37,WebApp,True,385
AC0000483,CLI0473,2025-12-14T18:59:05,App,True,99
AC0000484,CLI0417,2025-09-04T13:39:09,App,True,410
AC0000485,CLI0013,2025-12-27T13:11:15,App,True,149
AC0000486,CLI1138,2025-09-22T21:18:47,App,True,862
AC0000487,CLI0253,2026-01-11T22:18:48,App,True,895
AC0000488,CLI0792,2025-10-12T04:51:00,App,True,804
AC0000489,CLI1059,2025-12-29T15:16:07,WebApp,True,765
AC0000490,CLI0998,2025-12-16T02:54:01,App,True,503
AC0000491,CLI0773,2026-01-18T05:39:11,App,True,215
AC0000492,CLI0662,2025-10-29T16:10:10,WebApp,True,74
AC0000493,CLI1165,2026-01-04T21:48:57,App,True,486
AC0000494,CLI0600,2026-01-22T16:19:14,App,True,396
AC0000495,CLI0173,2026-02-25T00:39:36,App,True,557
AC0000496,CLI0334,2026-01-17T20:54:10,WebApp,True,595
AC0000497,CLI0413,2025-09-16T16:02:37,WebApp,False,0
AC0000498,CLI0033,2025-09-12T05:22:39,App,True,341
AC0000499,CLI0720,2026-02-01T02:25:55,App,True,757
AC0000500,CLI0119,2025-11-06T21:47:57,App,False,0
AC0000501,CLI1403,2025-10-07T06:31:12,WebApp,True,293
AC0000502,CLI0450,2025-09-06T02:23:57,App,True,299
AC0000503,CLI0631,2026-01-09T14:20:52,App,True,754
AC0000504,CLI0050,2025-11-10T01:49:47,App,True,342
AC0000505,CLI1323,2025-10-13T11:14:26,App,True,669
AC0000506,CLI0805,2025-10-31T01:52:59,WebApp,True,124
AC0000507,CLI0354,2026-01-27T04:17:40,WebApp,True,335
AC0000508,CLI0062,2025-12-03T07:34:46,WebApp,True,836
AC0000509,CLI1014,2026-02-13T10:14:24,WebApp,True,611
AC0000510,CLI0373,2026-02-21T12:38:56,WebApp,True,660
AC0000511,CLI0450,2025-12-19T10:54:13,App,True,737
AC0000512,CLI1492,2025-11-05T23:24:39,App,True,358
AC0000513,CLI1334,2025-09-05T01:50:20,App,True,895
AC0000514,CLI0577,2026-01-31T00:51:56,WebApp,True,313
AC0000515,CLI0768,2026-02-05T18:41:43,WebApp,True,621
AC0000516,CLI0042,2025-09-03T07:55:48,App,True,479
AC0000517,CLI0430,2026-01-01T02:46:14,App,True,891
AC0000518,CLI0641,2025-12-31T16:38:14,App,True,588
AC0000519,CLI0285,2025-09-20T04:35:16,App,True,538
AC0000520,CLI0866,2026-02-17T08:41:19,WebApp,True,514
AC0000521,CLI0877,2025-09-12T01:25:31,WebApp,True,401
AC0000522,CLI0880,2025-09-29T11:06:13,App,True,819
AC0000523,CLI0614,2025-12-16T22:28:18,WebApp,False,0
AC0000524,CLI1326,2025-09-19T04:31:19,App,True,251
AC0000525,CLI1109,2026-01-27T10:40:00,WebApp,True,547
AC0000526,CLI1163,2025-12-16T04:22:26,App,True,182
AC0000527,CLI0193,2025-11-06T04:05:22,App,True,863
AC0000528,CLI0679,2025-09-19T23:00:55,App,True,365
AC0000529,CLI0667,2026-01-14T12:45:39,WebApp,True,372
AC0000530,CLI0332,2025-09-19T09:54:30,App,True,582
AC0000531,CLI0097,2025-11-24T19:50:27,App,True,848
AC0000532,CLI0137,2025-09-05T06:02:16,WebApp,True,431
AC0000533,CLI0107,2026-02-10T11:07:37,App,True,847
AC0000534,CLI1467,2025-12-14T22:17:14,WebApp,True,255
AC0000535,CLI0906,2026-01-17T08:06:14,App,True,639
AC0000536,CLI1242,2025-09-04T14:35:45,WebApp,True,645
AC0000537,CLI0938,2025-09-08T19:05:01,WebApp,True,622
AC0000538,CLI1086,2025-10-01T08:10:50,App,True,748
AC0000539,CLI0461,2026-01-07T20:17:39,App,True,624
AC0000540,CLI1084,2026-01-16T02:00:14,App,True,369
AC0000541,CLI0424,2025-09-12T00:50:14,App,True,311
AC0000542,CLI0582,2025-12-28T04:34:48,WebApp,True,649
AC0000543,CLI1308,2026-01-23T00:02:28,App,True,238
AC0000544,CLI0755,2025-10-15T01:24:04,WebApp,False,0
AC0000545,CLI1207,2025-11-26T11:06:53,WebApp,True,483
AC0000546,CLI0152,2026-01-22T23:34:19,App,True,215
AC0000547,CLI0573,2026-01-01T03:16:22,App,True,550
AC0000548,CLI0793,2025-11-08T09:30:26,App,True,864
AC0000549,CLI1391,2025-10-24T09:35:04,App,True,865
AC0000550,CLI0969,2025-12-19T19:59:35,WebApp,True,305
AC0000551,CLI1104,2025-12-09T10:12:24,App,True,244
AC0000552,CLI1194,2025-09-05T12:04:53,WebApp,True,105
AC0000553,CLI0763,2025-09-05T19:06:25,App,True,879
AC0000554,CLI0900,2025-12-22T22:23:43,App,True,477
AC0000555,CLI0995,2025-10-10T03:58:47,WebApp,True,715
AC0000556,CLI0649,2025-12-08T22:10:12,App,True,769
AC0000557,CLI0779,2025-12-04T06:10:43,App,True,866
AC0000558,CLI1196,2025-12-15T05:30:40,App,True,137
AC0000559,CLI0698,2025-12-12T12:56:49,App,True,270
AC0000560,CLI1421,2026-02-09T19:17:08,App,True,543
AC0000561,CLI1459,2025-11-07T21:28:25,WebApp,True,545
AC0000562,CLI1172,2025-12-04T13:28:54,App,True,434
AC0000563,CLI0654,2026-01-02T00:47:11,App,True,79
AC0000564,CLI0036,2026-01-31T06:24:06,WebApp,True,125
AC0000565,CLI1208,2025-12-07T20:45:29,App,True,467
AC0000566,CLI0265,2025-10-05T16:20:01,App,True,382
AC0000567,CLI0271,2025-12-09T18:15:50,App,True,669
AC0000568,CLI1129,2026-02-03T23:35:45,App,True,655
AC0000569,CLI1127,2025-10-09T17:46:06,App,True,581
AC0000570,CLI0921,2025-11-20T18:56:12,WebApp,True,527
AC0000571,CLI0874,2025-09-07T14:38:15,App,True,559
AC0000572,CLI0014,2025-11-27T06:47:03,App,True,736
AC0000573,CLI1156,2026-01-17T17:32:53,WebApp,True,203
AC0000574,CLI0718,2025-10-22T20:56:11,App,True,68
AC0000575,CLI0703,2026-02-14T07:17:07,App,True,198
AC0000576,CLI1136,2025-12-15T06:16:36,App,True,338
AC0000577,CLI0046,2025-12-06T17:24:42,App,True,641
AC0000578,CLI1268,2026-02-11T23:20:33,App,True,290
AC0000579,CLI0173,2026-02-28T09:32:14,App,True,200
AC0000580,CLI0275,2025-09-24T05:06:13,App,True,480
AC0000581,CLI1463,2025-09-16T06:52:04,App,True,710
AC0000582,CLI0621,2025-11-06T06:32:43,App,True,35
AC0000583,CLI0844,2025-10-04T03:12:50,App,True,178
AC0000584,CLI0325,2025-10-03T17:10:31,WebApp,True,382
AC0000585,CLI1087,2026-02-11T00:05:35,App,True,132
AC0000586,CLI0402,2025-11-25T00:50:39,App,True,744
AC0000587,CLI1101,2026-02-23T00:53:33,App,True,731
AC0000588,CLI0433,2025-12-18T14:20:37,App,True,220
AC0000589,CLI0889,2026-02-05T14:05:04,App,True,451
AC0000590,CLI0882,2025-11-16T14:03:41,App,True,470
AC0000591,CLI0350,2026-01-06T03:11:31,App,True,805
AC0000592,CLI0267,2025-09-22T16:20:59,App,True,900
AC0000593,CLI0807,2025-12-06T05:05:54,WebApp,True,192
AC0000594,CLI0317,2025-12-13T20:57:37,WebApp,True,445
AC0000595,CLI1432,2025-11-07T20:30:35,App,True,823
AC0000596,CLI0686,2026-02-20T23:57:54,App,True,393
AC0000597,CLI0259,2026-02-08T00:11:06,App,True,809
AC0000598,CLI0918,2025-11-03T12:19:09,App,True,215
AC0000599,CLI1145,2025-10-14T00:19:22,WebApp,True,618
AC0000600,CLI0832,2026-01-13T12:41:14,App,True,200
AC0000601,CLI0648,2025-12-01T10:07:45,App,True,550
AC0000602,CLI1031,2025-09-19T02:09:57,WebApp,True,454
AC0000603,CLI1379,2025-12-20T20:44:34,App,True,145
AC0000604,CLI0031,2026-02-25T05:45:17,WebApp,True,290
AC0000605,CLI1098,2025-12-19T03:55:10,App,True,293
AC0000606,CLI0704,2025-11-19T18:16:06,WebApp,True,659
AC0000607,CLI0645,2025-09-26T01:03:41,WebApp,True,397
AC0000608,CLI0476,2026-02-24T08:42:03,App,True,682
AC0000609,CLI0801,2026-01-18T03:13:45,App,True,219
AC0000610,CLI0371,2025-12-11T04:24:05,App,True,490
AC0000611,CLI0945,2025-10-25T03:50:18,WebApp,True,664
AC0000612,CLI0301,2026-01-24T08:51:26,App,True,43
AC0000613,CLI0895,2025-10-08T15:40:55,App,True,257
AC0000614,CLI0853,2026-01-20T14:47:07,App,True,747
AC0000615,CLI0816,2026-02-22T21:13:05,App,True,322
AC0000616,CLI0796,2026-02-15T01:11:47,App,True,502
AC0000617,CLI0471,2025-10-24T03:28:08,App,True,734
AC0000618,CLI0417,2025-12-21T01:54:20,App,True,50
AC0000619,CLI0675,2026-01-19T13:50:18,App,True,710
AC0000620,CLI0690,2025-11-07T02:37:24,App,False,0
AC0000621,CLI0379,2026-02-20T16:58:15,App,False,0
AC0000622,CLI1047,2025-10-11T23:27:19,WebApp,True,69
AC0000623,CLI0914,2025-09-18T01:32:19,App,True,357
AC0000624,CLI0488,2025-09-03T01:16:54,WebApp,True,585
AC0000625,CLI0372,2025-11-06T03:50:50,WebApp,True,322
AC0000626,CLI1344,2025-09-22T16:11:16,App,True,273
AC0000627,CLI1294,2025-11-04T23:59:04,WebApp,True,603
AC0000628,CLI0908,2025-10-23T09:59:42,WebApp,True,418
AC0000629,CLI0612,2025-11-07T01:44:26,App,True,209
AC0000630,CLI0453,2025-12-07T06:25:21,App,True,171
AC0000631,CLI0693,2026-01-15T13:29:21,WebApp,True,688
AC0000632,CLI0917,2026-01-08T21:12:25,App,True,380
AC0000633,CLI0863,2026-02-21T04:00:04,App,True,117
AC0000634,CLI0266,2026-02-07T07:43:59,App,True,577
AC0000635,CLI0200,2025-09-28T18:34:04,WebApp,True,668
AC0000636,CLI0386,2025-09-27T01:01:00,WebApp,True,301
AC0000637,CLI0050,2025-10-04T11:11:58,App,False,0
AC0000638,CLI0164,2026-02-03T21:15:31,App,True,553
AC0000639,CLI0594,2025-12-24T14:53:57,App,True,199
AC0000640,CLI0724,2025-10-26T21:39:19,App,True,201
AC0000641,CLI1454,2026-01-27T06:52:16,App,True,778
AC0000642,CLI1206,2025-09-26T23:23:33,App,True,35
AC0000643,CLI0573,2026-01-14T08:41:35,App,True,816
AC0000644,CLI1158,2025-12-29T07:35:43,WebApp,True,841
AC0000645,CLI0709,2025-10-22T11:08:26,WebApp,True,467
AC0000646,CLI1440,2026-01-20T22:26:22,App,True,305
AC0000647,CLI0417,2026-01-15T01:52:45,App,True,809
AC0000648,CLI1444,2025-12-12T07:50:23,WebApp,True,30
AC0000649,CLI0941,2025-12-31T22:57:00,App,True,486
AC0000650,CLI1014,2025-09-16T08:45:08,App,True,115
AC0000651,CLI1071,2025-12-01T22:11:31,WebApp,True,206
AC0000652,CLI1274,2025-11-24T13:40:13,App,True,893
AC0000653,CLI0860,2026-02-02T11:38:43,App,True,147
AC0000654,CLI1204,2026-01-28T04:46:10,App,True,769
AC0000655,CLI1440,2025-11-13T07:17:47,App,True,680
AC0000656,CLI0724,2025-10-30T19:28:54,WebApp,True,136
AC0000657,CLI0193,2025-09-27T07:33:04,App,True,860
AC0000658,CLI0193,2026-02-14T07:54:06,App,True,200
AC0000659,CLI0249,2025-09-13T06:29:11,App,True,20
AC0000660,CLI1251,2025-12-03T00:21:26,App,True,341
AC0000661,CLI0327,2026-01-19T04:51:35,App,True,102
AC0000662,CLI1301,2025-11-06T10:58:52,App,True,644
AC0000663,CLI0224,2025-10-06T00:22:10,WebApp,True,776
AC0000664,CLI1158,2025-12-01T23:19:36,WebApp,True,847
AC0000665,CLI0270,2025-11-22T03:52:41,App,False,0
AC0000666,CLI1356,2025-11-06T12:18:16,App,True,348
AC0000667,CLI0462,2025-09-13T10:54:14,App,True,703
AC0000668,CLI0085,2026-02-28T09:04:32,App,True,296
AC0000669,CLI1343,2025-12-07T11:08:27,App,True,836
AC0000670,CLI0781,2025-12-19T22:28:33,App,True,336
AC0000671,CLI1159,2025-09-16T10:15:31,WebApp,True,226
AC0000672,CLI0510,2025-12-23T02:56:31,App,True,397
AC0000673,CLI0925,2026-02-23T19:43:02,WebApp,False,0
AC0000674,CLI0688,2025-09-17T07:11:49,App,True,370
AC0000675,CLI0599,2025-09-19T02:53:48,App,True,244
AC0000676,CLI0365,2025-10-23T02:06:44,WebApp,True,418
AC0000677,CLI0845,2026-01-09T21:13:12,App,True,883
AC0000678,CLI0686,2025-12-18T21:47:15,App,True,434
AC0000679,CLI0271,2026-02-27T08:36:06,App,True,64
AC0000680,CLI1013,2025-10-11T19:42:47,App,True,411
AC0000681,CLI0276,2026-01-14T01:13:07,App,True,618
AC0000682,CLI0299,2026-01-31T11:56:24,App,True,176
AC0000683,CLI0224,2025-12-24T18:12:53,App,True,753
AC0000684,CLI1106,2025-09-20T09:16:01,WebApp,True,22
AC0000685,CLI0656,2025-09-07T18:28:19,WebApp,True,348
AC0000686,CLI1036,2025-12-24T17:29:43,App,True,283
AC0000687,CLI1328,2025-12-26T14:08:19,App,True,585
AC0000688,CLI1404,2026-02-21T13:28:04,App,True,864
AC0000689,CLI1339,2026-02-21T07:01:01,App,True,460
AC0000690,CLI1387,2025-09-15T06:13:06,WebApp,True,149
AC0000691,CLI0201,2025-11-26T13:18:30,App,True,400
AC0000692,CLI0539,2025-10-16T20:28:47,WebApp,True,601
AC0000693,CLI1339,2025-09-20T05:46:59,WebApp,False,0
AC0000694,CLI1069,2026-01-07T06:08:54,WebApp,True,509
AC0000695,CLI1156,2026-02-22T11:05:46,App,True,195
AC0000696,CLI0523,2026-01-24T21:53:18,WebApp,True,873
AC0000697,CLI0945,2025-09-13T10:34:21,App,False,0
AC0000698,CLI0476,2025-10-09T05:34:23,App,True,674
AC0000699,CLI0121,2026-01-10T21:31:14,App,True,633
AC0000700,CLI1339,2026-01-02T21:53:10,WebApp,True,251
AC0000701,CLI0966,2026-02-25T08:09:27,App,True,528
AC0000702,CLI0738,2025-09-11T07:28:26,WebApp,True,873
AC0000703,CLI1265,2025-09-10T19:01:57,App,True,189
AC0000704,CLI0095,2025-10-20T01:04:44,App,True,526
AC0000705,CLI1001,2025-12-18T16:19:54,WebApp,True,399
AC0000706,CLI0394,2025-12-25T06:20:29,App,True,772
AC0000707,CLI0442,2026-01-16T09:27:36,App,True,513
AC0000708,CLI1141,2025-10-15T07:24:14,App,True,288
AC0000709,CLI0854,2025-09-07T15:04:24,App,True,428
AC0000710,CLI1368,2026-02-16T02:19:04,App,True,87
AC0000711,CLI0947,2026-01-25T08:58:04,App,True,137
AC0000712,CLI1054,2025-09-27T12:20:49,App,True,570
AC0000713,CLI0296,2026-02-06T02:29:17,App,True,52
AC0000714,CLI0984,2025-12-21T14:59:21,App,True,183
AC0000715,CLI0048,2026-02-08T10:48:26,WebApp,True,499
AC0000716,CLI1129,2025-09-19T19:08:40,App,True,714
AC0000717,CLI1372,2026-01-03T12:10:58,App,True,208
AC0000718,CLI1499,2026-01-31T14:13:33,App,True,567
AC0000719,CLI0486,2025-09-26T03:49:54,App,True,886
AC0000720,CLI0660,2025-12-30T09:42:10,WebApp,True,174
AC0000721,CLI0371,2025-10-04T09:29:17,WebApp,True,536
AC0000722,CLI0147,2025-10-16T06:04:51,App,True,329
AC0000723,CLI0072,2026-02-22T10:20:20,App,True,576
AC0000724,CLI0408,2025-10-08T11:20:59,App,True,855
AC0000725,CLI0539,2025-12-15T01:41:42,WebApp,True,275
AC0000726,CLI1144,2025-11-06T01:48:18,App,True,690
AC0000727,CLI1025,2025-09-02T04:00:17,App,True,629
AC0000728,CLI1492,2026-02-28T02:38:52,App,True,223
AC0000729,CLI0551,2025-11-06T19:10:43,App,True,511
AC0000730,CLI0667,2025-12-11T13:18:33,App,True,406
AC0000731,CLI0342,2025-11-01T00:41:42,App,True,436
AC0000732,CLI0050,2025-11-03T06:14:51,WebApp,True,757
AC0000733,CLI0575,2026-02-16T06:11:17,App,True,576
AC0000734,CLI1471,2025-09-25T23:58:54,App,False,0
AC0000735,CLI1301,2026-02-09T01:43:05,App,False,0
AC0000736,CLI0922,2026-01-30T04:44:20,App,False,0
AC0000737,CLI0934,2025-09-19T23:25:39,App,True,360
AC0000738,CLI0845,2025-10-31T11:15:35,App,True,276
AC0000739,CLI1000,2025-11-04T08:35:24,App,True,325
AC0000740,CLI1207,2026-01-07T02:14:53,WebApp,True,230
AC0000741,CLI0519,2026-02-17T13:49:35,App,True,663
AC0000742,CLI1189,2025-10-19T08:41:36,App,True,233
AC0000743,CLI0485,2025-11-05T06:51:42,App,True,307
AC0000744,CLI1056,2025-11-02T10:48:33,App,True,406
AC0000745,CLI1277,2026-02-28T16:19:20,App,True,781
AC0000746,CLI1339,2026-02-22T04:29:54,App,True,413
AC0000747,CLI1460,2025-10-04T18:29:25,App,True,887
AC0000748,CLI0922,2026-01-24T02:43:40,App,True,407
AC0000749,CLI0588,2026-01-11T17:26:51,App,True,743
AC0000750,CLI1083,2026-02-20T01:42:06,App,True,550
AC0000751,CLI0750,2025-10-30T06:11:26,App,True,787
AC0000752,CLI0925,2025-10-25T12:16:05,WebApp,True,518
AC0000753,CLI1347,2025-09-22T09:51:33,App,True,685
AC0000754,CLI1289,2025-10-12T14:33:30,App,True,200
AC0000755,CLI1037,2025-12-14T21:17:18,App,True,731
AC0000756,CLI1387,2026-03-01T11:14:43,WebApp,True,606
AC0000757,CLI1255,2025-10-18T11:00:06,App,True,367
AC0000758,CLI0998,2025-10-11T09:08:19,App,True,741
AC0000759,CLI0540,2026-02-09T06:21:23,App,True,486
AC0000760,CLI1257,2025-10-01T05:08:02,WebApp,True,37
AC0000761,CLI0373,2026-01-09T14:52:31,App,True,439
AC0000762,CLI0698,2025-11-18T04:41:01,WebApp,True,67
AC0000763,CLI1356,2025-12-16T10:40:52,App,True,471
AC0000764,CLI0902,2025-10-04T18:00:24,App,True,663
AC0000765,CLI0674,2026-02-13T18:15:10,App,True,605
AC0000766,CLI0982,2026-02-11T14:36:21,WebApp,True,321
AC0000767,CLI0946,2025-11-05T04:20:51,App,True,45
AC0000768,CLI1149,2025-09-28T01:24:36,App,True,164
AC0000769,CLI0521,2025-12-29T07:49:59,App,True,894
AC0000770,CLI0023,2025-11-25T23:34:38,App,True,191
AC0000771,CLI1247,2026-01-06T13:48:09,App,True,735
AC0000772,CLI1165,2025-09-17T18:30:22,WebApp,True,549
AC0000773,CLI0958,2026-01-25T14:44:16,App,True,625
AC0000774,CLI0391,2026-02-22T16:03:08,App,True,865
AC0000775,CLI0850,2025-12-06T01:25:19,App,True,379
AC0000776,CLI1387,2025-11-29T18:12:21,App,True,158
AC0000777,CLI0892,2025-11-12T11:23:23,App,True,732
AC0000778,CLI0232,2026-01-23T00:13:15,App,True,229
AC0000779,CLI0795,2025-11-08T01:18:44,WebApp,True,163
AC0000780,CLI1245,2026-02-08T23:11:39,App,True,195
AC0000781,CLI0629,2025-09-10T10:47:31,App,True,842
AC0000782,CLI0067,2026-02-07T05:57:39,App,True,62
AC0000783,CLI1066,2025-11-19T03:56:35,WebApp,True,791
AC0000784,CLI0975,2025-09-21T03:59:43,App,True,136
AC0000785,CLI0557,2025-11-19T22:40:46,App,True,899
AC0000786,CLI1297,2025-09-21T04:40:46,App,True,151
AC0000787,CLI0312,2025-11-01T01:18:45,App,True,528
AC0000788,CLI0666,2025-11-24T09:12:45,WebApp,True,507
AC0000789,CLI0488,2025-09-16T21:20:08,App,True,184
AC0000790,CLI0724,2026-02-01T20:12:52,WebApp,True,659
AC0000791,CLI1428,2025-11-23T12:47:00,App,True,549
AC0000792,CLI0464,2026-01-25T02:08:26,App,False,0
AC0000793,CLI1016,2025-10-07T03:37:11,App,True,108
AC0000794,CLI0906,2025-09-15T01:41:11,App,True,785
AC0000795,CLI0613,2025-09-23T12:18:41,App,True,89
AC0000796,CLI0906,2025-12-10T20:42:31,App,True,576
AC0000797,CLI0470,2025-12-30T19:46:28,App,True,338
AC0000798,CLI0414,2025-11-30T20:32:31,App,True,205
AC0000799,CLI0184,2025-09-26T21:41:07,App,True,215
AC0000800,CLI0654,2025-11-21T00:30:06,App,True,511
AC0000801,CLI1469,2025-11-10T23:23:40,WebApp,True,517
AC0000802,CLI0354,2026-01-15T11:59:18,App,True,488
AC0000803,CLI0396,2025-10-29T20:39:22,App,True,579
AC0000804,CLI1246,2025-12-14T23:50:31,App,True,688
AC0000805,CLI0196,2025-10-31T14:33:59,App,True,779
AC0000806,CLI0746,2026-02-24T02:44:26,App,True,130
AC0000807,CLI0732,2026-01-14T06:54:52,App,True,403
AC0000808,CLI0239,2026-01-27T13:58:26,App,True,398
AC0000809,CLI0925,2026-02-04T09:23:24,WebApp,True,854
AC0000810,CLI0497,2026-02-26T01:51:34,App,True,688
AC0000811,CLI1091,2026-01-03T14:40:40,App,True,471
AC0000812,CLI0519,2025-10-13T05:30:03,App,True,629
AC0000813,CLI0571,2026-01-09T06:04:32,App,True,725
AC0000814,CLI0742,2026-01-08T06:06:47,App,True,430
AC0000815,CLI0843,2026-01-13T17:04:27,App,True,341
AC0000816,CLI1196,2025-12-22T04:44:34,App,True,756
AC0000817,CLI0838,2025-09-29T22:38:55,App,True,497
AC0000818,CLI1445,2026-01-04T21:24:24,App,True,882
AC0000819,CLI0327,2025-09-25T14:37:15,App,True,422
AC0000820,CLI1078,2025-11-01T00:32:58,App,True,332
AC0000821,CLI0095,2025-09-27T13:49:36,App,True,364
AC0000822,CLI0380,2025-09-21T12:32:29,App,True,466
AC0000823,CLI0500,2025-10-01T22:14:10,WebApp,True,835
AC0000824,CLI1062,2025-10-03T22:14:57,App,True,128
AC0000825,CLI0307,2025-12-02T00:44:05,App,True,627
AC0000826,CLI0346,2025-09-26T16:32:51,App,True,411
AC0000827,CLI0683,2025-09-26T11:29:54,WebApp,True,729
AC0000828,CLI0680,2025-09-06T06:43:43,App,True,848
AC0000829,CLI0917,2025-11-12T17:51:12,App,True,223
AC0000830,CLI1065,2026-01-12T12:36:32,App,False,0
AC0000831,CLI1017,2025-10-30T10:02:28,App,True,597
AC0000832,CLI0307,2025-12-18T06:22:50,App,True,754
AC0000833,CLI1033,2026-01-18T04:36:17,App,True,233
AC0000834,CLI0424,2025-12-06T21:36:44,App,True,56
AC0000835,CLI0482,2025-09-03T00:30:48,App,True,538
AC0000836,CLI0279,2025-09-22T04:07:49,App,True,753
AC0000837,CLI1168,2025-12-02T00:54:04,App,True,669
AC0000838,CLI1107,2025-09-30T11:44:33,WebApp,True,674
AC0000839,CLI0752,2025-12-27T23:39:23,App,True,339
AC0000840,CLI0228,2025-09-03T15:57:06,App,True,555
AC0000841,CLI1099,2026-01-18T19:06:54,App,True,663
AC0000842,CLI0039,2025-11-23T03:24:51,App,True,623
AC0000843,CLI0518,2025-12-06T21:01:03,WebApp,True,738
AC0000844,CLI0235,2025-10-06T16:11:50,App,True,706
AC0000845,CLI0365,2025-10-30T14:21:44,App,True,276
AC0000846,CLI0777,2025-11-11T15:11:15,WebApp,True,194
AC0000847,CLI0193,2026-01-23T03:50:32,App,True,48
AC0000848,CLI1137,2025-10-14T06:46:27,WebApp,True,617
AC0000849,CLI0413,2026-01-02T20:19:36,WebApp,True,150
AC0000850,CLI0109,2025-11-12T10:36:13,App,True,356
AC0000851,CLI0558,2026-02-13T00:15:39,WebApp,True,222
AC0000852,CLI0252,2025-11-13T07:56:54,WebApp,True,289
AC0000853,CLI1008,2025-10-10T21:18:31,App,True,825
AC0000854,CLI0615,2025-12-31T11:22:34,App,True,306
AC0000855,CLI0586,2025-09-19T12:08:19,WebApp,False,0
