cliente_id,location_id,cidade,estado,latitude,longitude
CLI1366,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1367,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1368,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1369,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1370,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1371,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1372,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1373,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1374,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1375,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1376,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1377,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1378,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1379,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1380,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1381,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1382,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1383,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1384,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1385,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1386,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1387,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1388,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1389,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1390,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1391,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1392,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1393,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1394,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1395,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1396,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1397,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1398,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1399,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1400,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1401,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1402,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1403,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1404,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1405,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1406,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1407,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1408,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1409,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1410,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1411,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1412,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1413,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1414,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1415,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1416,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1417,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1418,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1419,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1420,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1421,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1422,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1423,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1424,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1425,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1426,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1427,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1428,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1429,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1430,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1431,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1432,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1433,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1434,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1435,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1436,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1437,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1438,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1439,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1440,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1441,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1442,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1443,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1444,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1445,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1446,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1447,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1448,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1449,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1450,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1451,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1452,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1453,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1454,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1455,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1456,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1457,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1458,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1459,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1460,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1461,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1462,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1463,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1464,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1465,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1466,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1467,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1468,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1469,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1470,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1471,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1472,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1473,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1474,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1475,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1476,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1477,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1478,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1479,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1480,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1481,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1482,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1483,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1484,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1485,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1486,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1487,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1488,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1489,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1490,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1491,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1492,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1493,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1494,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1495,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1496,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1497,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1498,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1499,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1500,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
