transacao_id,clienteOrigemId,clienteDestinoId,valor,data,tipo
TX0000414,CLI0097,CLI1105,475.03,2026-01-02,Pix
TX0000415,CLI0072,CLI1044,2905.92,2026-01-07,Pix
TX0000416,CLI0394,CLI1133,7728.13,2026-02-13,Pix
TX0000417,CLI0419,CLI0920,818.64,2025-10-21,Pix
TX0000418,CLI0302,CLI0592,503.3,2025-11-11,Pix
TX0000419,CLI0109,CLI1313,10665.75,2025-09-17,Pix
TX0000420,CLI0161,CLI0792,1879.2,2025-09-29,Pix
TX0000421,CLI1418,CLI1355,887.28,2025-12-14,Pix
TX0000422,CLI1500,CLI1282,407.81,2025-09-02,Pix
TX0000423,CLI0854,CLI1433,535.15,2025-12-28,Pix
TX0000424,CLI0161,CLI1133,10960.67,2026-01-13,Pix
TX0000425,CLI0015,CLI0054,1533.69,2025-12-16,Pix
TX0000426,CLI1473,CLI0494,636.14,2025-11-18,Pix
TX0000427,CLI1386,CLI0567,1060.96,2026-01-29,Pix
TX0000428,CLI1048,CLI0738,2624.28,2025-09-13,Pix
TX0000429,CLI0354,CLI1168,2682.31,2025-09-07,Pix
TX0000430,CLI0472,CLI1053,2162.09,2025-11-23,Pix
TX0000431,CLI0182,CLI1220,1512.31,2025-10-07,Pix
TX0000432,CLI1307,CLI0571,20.75,2025-10-11,Pix
TX0000433,CLI1003,CLI0410,1268.4,2025-10-05,Pix
TX0000434,CLI0464,CLI1132,2909.09,2025-11-11,Pix
TX0000435,CLI0689,CLI0607,339.75,2026-02-22,Pix
TX0000436,CLI0763,CLI0939,1804.41,2025-11-08,Pix
TX0000437,CLI0627,CLI0670,259.61,2025-11-01,Pix
TX0000438,CLI0868,CLI1298,1822.7,2025-12-13,Pix
TX0000439,CLI0413,CLI0037,2511.96,2025-12-21,Pix
TX0000440,CLI0074,CLI1055,11898.71,2025-10-05,Pix
TX0000441,CLI1500,CLI1060,452.46,2026-02-23,Pix
TX0000442,CLI0580,CLI0279,10092.55,2026-02-01,Pix
TX0000443,CLI0157,CLI0018,1272.42,2026-01-03,Pix
TX0000444,CLI0990,CLI1133,429.68,2025-11-09,Pix
TX0000445,CLI0765,CLI1295,950.84,2025-09-03,Pix
TX0000446,CLI0801,CLI0306,555.23,2025-10-15,Pix
TX0000447,CLI0107,CLI1055,8892.59,2025-12-13,Pix
TX0000448,CLI0302,CLI0421,2387.64,2025-11-22,Pix
TX0000449,CLI0396,CLI0446,2324.16,2025-10-16,Pix
TX0000450,CLI1204,CLI0307,694.52,2026-01-06,Pix
TX0000451,CLI1141,CLI1313,4997.1,2025-11-09,Pix
TX0000452,CLI0587,CLI0998,12970.4,2026-01-12,Pix
TX0000453,CLI0472,CLI1077,2803.35,2026-02-19,Pix
TX0000454,CLI0196,CLI1055,9385.45,2026-02-01,Pix
TX0000455,CLI1143,CLI1372,512.75,2026-02-20,Pix
TX0000456,CLI0703,CLI0279,14400.12,2025-10-04,Pix
TX0000457,CLI0991,CLI0279,5564.8,2025-12-12,Pix
TX0000458,CLI0722,CLI1055,9155.48,2025-09-22,Pix
TX0000459,CLI0403,CLI0279,2766.36,2026-01-10,Pix
TX0000460,CLI0085,CLI0302,2811.01,2025-09-30,Pix
TX0000461,CLI1083,CLI0465,1346.59,2026-02-26,Pix
TX0000462,CLI0041,CLI1396,2568.49,2025-09-22,Pix
TX0000463,CLI0329,CLI0708,1991.1,2025-11-18,Pix
TX0000464,CLI1490,CLI0269,475.68,2025-09-09,Pix
TX0000465,CLI0688,CLI0541,2971.74,2026-02-05,Pix
TX0000466,CLI0391,CLI1306,1860.23,2026-01-06,Pix
TX0000467,CLI0942,CLI0521,508.42,2025-10-16,Pix
TX0000468,CLI0924,CLI1258,2053.46,2025-12-26,Pix
TX0000469,CLI1456,CLI0448,1482.48,2026-01-11,Pix
TX0000470,CLI0688,CLI0748,1948.54,2026-01-14,Pix
TX0000471,CLI0911,CLI0897,2521.93,2025-10-28,Pix
TX0000472,CLI0350,CLI0793,11648.76,2025-09-15,Pix
TX0000473,CLI0918,CLI0010,2494.73,2026-01-20,Pix
TX0000474,CLI1060,CLI1310,2853.46,2026-01-04,Pix
TX0000475,CLI0593,CLI0892,2243.8,2025-12-08,Pix
TX0000476,CLI1457,CLI0745,2863.58,2025-12-02,Pix
TX0000477,CLI0926,CLI0905,2715.87,2025-09-25,Pix
TX0000478,CLI0138,CLI0651,1411.4,2025-10-31,Pix
TX0000479,CLI1217,CLI0681,2987.52,2026-01-08,Pix
TX0000480,CLI0611,CLI1209,2899.99,2025-10-19,Pix
TX0000481,CLI0451,CLI1483,2791.79,2026-01-31,Pix
TX0000482,CLI0008,CLI0598,2347.27,2025-09-16,Pix
TX0000483,CLI0579,CLI1218,2198.25,2026-02-22,Pix
TX0000484,CLI0342,CLI0779,2289.75,2026-02-05,Pix
TX0000485,CLI0651,CLI0279,13463.09,2025-10-02,Pix
TX0000486,CLI1207,CLI0279,13670.01,2025-12-29,Pix
TX0000487,CLI0529,CLI0822,476.91,2026-01-18,Pix
TX0000488,CLI1412,CLI1055,12267.2,2025-12-01,Pix
TX0000489,CLI1054,CLI1313,10369.78,2025-12-27,Pix
TX0000490,CLI0846,CLI0238,2612.18,2025-11-03,Pix
TX0000491,CLI0524,CLI0916,466.41,2025-09-22,Pix
TX0000492,CLI1391,CLI1490,2084.55,2025-09-07,Pix
TX0000493,CLI0599,CLI0998,5835.92,2025-11-25,Pix
TX0000494,CLI0137,CLI0803,1372.2,2025-11-16,Pix
TX0000495,CLI1253,CLI0755,348.97,2025-12-18,Pix
TX0000496,CLI0126,CLI0623,2601.5,2025-11-07,Pix
TX0000497,CLI1496,CLI1241,2373.72,2026-01-24,Pix
TX0000498,CLI0910,CLI1454,1480.5,2025-10-03,Pix
TX0000499,CLI0964,CLI1001,1889.24,2026-01-12,Pix
TX0000500,CLI0440,CLI1459,1553.01,2025-11-01,Pix
TX0000501,CLI1178,CLI1133,14690.53,2026-01-27,Pix
TX0000502,CLI0255,CLI0450,2028.41,2025-09-02,Pix
TX0000503,CLI0345,CLI0020,1686.78,2025-10-29,Pix
TX0000504,CLI0059,CLI1094,1447.25,2025-10-02,Pix
TX0000505,CLI1397,CLI1449,949.25,2026-02-24,Pix
TX0000506,CLI0031,CLI1133,9829.88,2025-10-21,Pix
TX0000507,CLI0419,CLI1133,8378.96,2025-09-04,Pix
TX0000508,CLI0432,CLI1313,5137.88,2025-09-28,Pix
TX0000509,CLI0793,CLI0511,1331.45,2025-10-28,Pix
TX0000510,CLI0709,CLI0279,9211.16,2026-02-26,Pix
TX0000511,CLI0451,CLI1313,8936.21,2026-01-11,Pix
TX0000512,CLI0853,CLI1119,338.36,2026-02-06,Pix
TX0000513,CLI1157,CLI1439,1104.47,2026-01-24,Pix
TX0000514,CLI0952,CLI0283,2087.19,2026-02-13,Pix
TX0000515,CLI1218,CLI0986,1582.67,2026-02-08,Pix
TX0000516,CLI0896,CLI1070,717.33,2026-02-28,Pix
TX0000517,CLI0776,CLI1106,1197.37,2026-01-27,Pix
TX0000518,CLI0788,CLI0793,7163.92,2025-09-09,Pix
TX0000519,CLI0713,CLI0880,2494.0,2026-01-23,Pix
TX0000520,CLI1342,CLI0403,2724.78,2025-10-28,Pix
TX0000521,CLI0375,CLI0795,1742.72,2026-01-26,Pix
TX0000522,CLI1206,CLI1117,1187.89,2025-09-12,Pix
TX0000523,CLI0037,CLI0779,2100.08,2026-01-17,Pix
TX0000524,CLI0083,CLI0527,828.61,2025-11-11,Pix
TX0000525,CLI1336,CLI0246,1643.94,2025-09-22,Pix
TX0000526,CLI1193,CLI1313,5046.76,2025-10-14,Pix
TX0000527,CLI0008,CLI0360,978.94,2025-12-28,Pix
TX0000528,CLI0112,CLI0211,2975.79,2025-09-13,Pix
TX0000529,CLI0743,CLI0278,1022.33,2025-11-18,Pix
TX0000530,CLI1436,CLI1133,1722.75,2025-10-13,Pix
TX0000531,CLI1287,CLI0974,2783.56,2025-10-18,Pix
TX0000532,CLI0981,CLI0763,487.32,2026-02-24,Pix
TX0000533,CLI0470,CLI0345,1469.15,2026-02-19,Pix
TX0000534,CLI1360,CLI0793,13181.3,2026-02-28,Pix
TX0000535,CLI0902,CLI0589,217.35,2025-12-09,Pix
TX0000536,CLI1207,CLI0479,1633.29,2025-12-17,Pix
TX0000537,CLI1217,CLI0749,2386.95,2025-12-23,Pix
TX0000538,CLI1403,CLI0998,7793.14,2026-02-16,Pix
TX0000539,CLI0680,CLI1436,836.21,2025-09-08,Pix
TX0000540,CLI0160,CLI1440,2775.69,2025-12-11,Pix
TX0000541,CLI1399,CLI0679,1920.67,2025-12-23,Pix
TX0000542,CLI0114,CLI0126,1847.06,2026-01-17,Pix
TX0000543,CLI0168,CLI1416,1945.5,2025-12-22,Pix
TX0000544,CLI1054,CLI1221,1519.34,2025-09-26,Pix
TX0000545,CLI0645,CLI0595,2273.57,2025-12-13,Pix
TX0000546,CLI0079,CLI1259,390.59,2025-09-25,Pix
TX0000547,CLI0057,CLI0985,2259.36,2025-12-10,Pix
TX0000548,CLI0926,CLI0667,735.68,2026-02-01,Pix
TX0000549,CLI0262,CLI1055,13784.38,2025-09-23,Pix
TX0000550,CLI0147,CLI0048,110.4,2026-02-28,Pix
TX0000551,CLI0428,CLI0486,2918.51,2025-10-01,Pix
TX0000552,CLI0134,CLI1063,2497.83,2025-10-12,Pix
TX0000553,CLI1459,CLI0417,1437.65,2025-11-05,Pix
TX0000554,CLI0539,CLI1055,8043.02,2025-09-14,Pix
TX0000555,CLI1272,CLI0376,570.12,2025-09-16,Pix
TX0000556,CLI0645,CLI0182,1879.11,2025-10-31,Pix
TX0000557,CLI0417,CLI0308,495.28,2025-11-07,Pix
TX0000558,CLI0355,CLI0758,806.29,2026-02-26,Pix
TX0000559,CLI0998,CLI0581,2309.64,2026-01-03,Pix
TX0000560,CLI0790,CLI0910,1563.3,2026-01-06,Pix
TX0000561,CLI0996,CLI0358,881.15,2025-12-23,Pix
TX0000562,CLI1090,CLI1494,2062.84,2025-09-21,Pix
TX0000563,CLI1476,CLI0049,1232.99,2025-12-11,Pix
TX0000564,CLI1391,CLI0921,1711.83,2026-01-27,Pix
TX0000565,CLI0565,CLI0258,2603.9,2026-02-23,Pix
TX0000566,CLI0250,CLI0248,667.82,2025-12-20,Pix
TX0000567,CLI0860,CLI1091,2607.69,2025-10-20,Pix
TX0000568,CLI0170,CLI0176,2469.24,2025-10-05,Pix
TX0000569,CLI1159,CLI1477,1821.14,2025-10-24,Pix
TX0000570,CLI0039,CLI1117,1484.64,2026-01-06,Pix
TX0000571,CLI0325,CLI1231,223.91,2026-01-08,Pix
TX0000572,CLI0358,CLI0362,2840.19,2025-10-13,Pix
TX0000573,CLI0372,CLI0446,958.46,2026-01-22,Pix
TX0000574,CLI0002,CLI0998,7956.46,2025-09-10,Pix
TX0000575,CLI1406,CLI0998,3813.38,2025-11-24,Pix
TX0000576,CLI0085,CLI0211,1829.39,2025-10-21,Pix
TX0000577,CLI0929,CLI0268,2394.01,2026-01-09,Pix
TX0000578,CLI1192,CLI0596,701.01,2026-02-21,Pix
TX0000579,CLI0888,CLI1055,3978.57,2026-01-08,Pix
TX0000580,CLI0578,CLI1484,2685.35,2025-10-14,Pix
TX0000581,CLI0611,CLI1429,410.95,2025-09-13,Pix
TX0000582,CLI0525,CLI0382,154.01,2025-09-19,Pix
TX0000583,CLI1076,CLI1025,2289.33,2025-10-02,Pix
TX0000584,CLI1073,CLI0998,13842.57,2025-12-12,Pix
TX0000585,CLI1438,CLI0883,2736.41,2026-02-18,Pix
TX0000586,CLI0924,CLI0423,92.63,2025-09-26,Pix
TX0000587,CLI0969,CLI1224,2241.03,2025-09-14,Pix
TX0000588,CLI0701,CLI0443,2628.52,2026-01-01,Pix
TX0000589,CLI0161,CLI0438,1468.27,2026-02-23,Pix
TX0000590,CLI0698,CLI0529,1598.38,2025-11-18,Pix
TX0000591,CLI1445,CLI0209,2143.27,2025-12-08,Pix
TX0000592,CLI1302,CLI1259,2576.54,2025-09-27,Pix
TX0000593,CLI1142,CLI0669,218.83,2025-10-11,Pix
TX0000594,CLI1046,CLI0279,14741.95,2026-02-08,Pix
TX0000595,CLI0241,CLI0719,760.47,2026-01-11,Pix
TX0000596,CLI0773,CLI1169,798.18,2025-12-06,Pix
TX0000597,CLI1073,CLI1107,880.74,2026-02-23,Pix
TX0000598,CLI0237,CLI1193,2544.72,2026-02-26,Pix
TX0000599,CLI1380,CLI0204,155.32,2025-12-29,Pix
TX0000600,CLI1186,CLI0358,1653.16,2026-02-04,Pix
TX0000601,CLI1210,CLI0338,430.49,2025-11-27,Pix
TX0000602,CLI1229,CLI1494,1980.65,2025-11-23,Pix
TX0000603,CLI1268,CLI1133,6040.41,2025-11-04,Pix
TX0000604,CLI0571,CLI0241,1991.34,2025-10-19,Pix
TX0000605,CLI0495,CLI0346,1127.86,2025-11-14,Pix
TX0000606,CLI0991,CLI1169,2430.29,2025-11-21,Pix
TX0000607,CLI1251,CLI0507,2047.64,2025-12-26,Pix
TX0000608,CLI0239,CLI1119,410.55,2025-11-05,Pix
TX0000609,CLI0733,CLI0963,2900.82,2025-10-10,Pix
TX0000610,CLI1211,CLI0769,1333.57,2026-01-04,Pix
TX0000611,CLI0843,CLI1156,47.64,2025-12-24,Pix
TX0000612,CLI0996,CLI0165,1230.23,2026-01-19,Pix
TX0000613,CLI0394,CLI0998,3943.75,2026-01-03,Pix
TX0000614,CLI0120,CLI0614,53.87,2026-02-26,Pix
TX0000615,CLI1391,CLI0079,1385.07,2025-12-30,Pix
TX0000616,CLI0369,CLI0348,1857.57,2025-09-30,Pix
TX0000617,CLI0874,CLI0562,1605.43,2025-10-27,Pix
TX0000618,CLI1184,CLI0586,1908.74,2025-12-02,Pix
TX0000619,CLI1339,CLI0052,2041.31,2025-10-18,Pix
TX0000620,CLI0737,CLI1254,1095.77,2025-11-26,Pix
TX0000621,CLI0918,CLI1313,11590.68,2025-11-12,Pix
TX0000622,CLI0675,CLI0146,2942.97,2025-11-10,Pix
TX0000623,CLI0050,CLI0261,1620.16,2025-11-24,Pix
TX0000624,CLI0011,CLI0071,2131.6,2025-10-06,Pix
TX0000625,CLI0550,CLI0480,2927.01,2025-09-18,Pix
TX0000626,CLI0958,CLI0998,11939.18,2026-01-10,Pix
TX0000627,CLI0731,CLI0388,1255.34,2025-11-03,Pix
TX0000628,CLI0350,CLI0095,1060.1,2025-11-05,Pix
TX0000629,CLI0478,CLI0069,1431.6,2026-02-18,Pix
TX0000630,CLI0917,CLI0539,698.15,2026-02-20,Pix
TX0000631,CLI0187,CLI0999,1133.12,2025-10-21,Pix
TX0000632,CLI1073,CLI1133,7198.21,2025-09-18,Pix
TX0000633,CLI0584,CLI0069,1630.24,2025-11-08,Pix
TX0000634,CLI0514,CLI0412,2774.0,2025-09-21,Pix
TX0000635,CLI0593,CLI0514,1348.87,2026-01-31,Pix
TX0000636,CLI1210,CLI0213,2302.86,2025-12-18,Pix
TX0000637,CLI0846,CLI1082,1613.25,2026-02-04,Pix
TX0000638,CLI0288,CLI0739,2991.03,2026-01-09,Pix
TX0000639,CLI1313,CLI0399,2664.82,2026-01-31,Pix
TX0000640,CLI1122,CLI0977,2982.95,2026-01-10,Pix
TX0000641,CLI0593,CLI0874,2138.32,2026-01-11,Pix
TX0000642,CLI0605,CLI1279,1222.92,2025-09-21,Pix
TX0000643,CLI1224,CLI1055,14428.2,2026-01-09,Pix
TX0000644,CLI0813,CLI0586,1937.13,2026-03-01,Pix
TX0000645,CLI0902,CLI0371,264.24,2026-02-12,Pix
TX0000646,CLI0023,CLI1044,2297.66,2025-11-16,Pix
TX0000647,CLI1409,CLI0585,2687.7,2026-02-23,Pix
TX0000648,CLI0994,CLI0813,133.38,2026-02-12,Pix
TX0000649,CLI0945,CLI0695,1663.06,2026-01-09,Pix
TX0000650,CLI0490,CLI0641,1627.78,2025-12-06,Pix
TX0000651,CLI0742,CLI0581,2262.07,2025-10-31,Pix
TX0000652,CLI1269,CLI0956,2122.49,2025-11-19,Pix
TX0000653,CLI0352,CLI0793,11301.31,2025-11-23,Pix
TX0000654,CLI1073,CLI0308,1426.26,2025-09-15,Pix
TX0000655,CLI0381,CLI1317,1042.68,2025-12-09,Pix
TX0000656,CLI0208,CLI0998,13484.58,2026-02-08,Pix
TX0000657,CLI1047,CLI0167,1626.4,2025-12-05,Pix
TX0000658,CLI1472,CLI1055,3517.91,2025-09-13,Pix
TX0000659,CLI1081,CLI0522,1203.17,2025-09-28,Pix
TX0000660,CLI1476,CLI0569,2797.89,2025-12-15,Pix
TX0000661,CLI0600,CLI0279,6924.73,2025-11-20,Pix
TX0000662,CLI1118,CLI0412,2588.31,2025-11-02,Pix
TX0000663,CLI1449,CLI0674,2088.15,2026-01-17,Pix
TX0000664,CLI0547,CLI1068,616.92,2025-10-29,Pix
TX0000665,CLI0197,CLI0183,801.31,2025-11-04,Pix
TX0000666,CLI1249,CLI0733,2555.06,2026-01-10,Pix
TX0000667,CLI0971,CLI1185,2062.07,2026-01-08,Pix
TX0000668,CLI0495,CLI1292,533.97,2025-09-04,Pix
TX0000669,CLI0935,CLI0807,1297.47,2025-11-23,Pix
TX0000670,CLI0268,CLI1025,1837.48,2026-02-27,Pix
TX0000671,CLI1476,CLI0072,1708.68,2025-09-07,Pix
TX0000672,CLI0013,CLI1055,14092.52,2025-09-02,Pix
TX0000673,CLI1000,CLI1133,13594.42,2025-12-18,Pix
TX0000674,CLI1174,CLI0185,1407.49,2025-09-05,Pix
TX0000675,CLI1191,CLI1048,2477.61,2025-11-06,Pix
TX0000676,CLI0174,CLI1281,2757.98,2026-01-28,Pix
TX0000677,CLI1149,CLI0802,2919.04,2025-10-08,Pix
TX0000678,CLI0085,CLI1424,1466.49,2025-12-16,Pix
TX0000679,CLI1220,CLI0303,2592.87,2026-02-04,Pix
TX0000680,CLI0648,CLI0332,1073.09,2025-09-23,Pix
TX0000681,CLI0631,CLI1055,3071.82,2025-10-23,Pix
TX0000682,CLI1268,CLI0935,993.17,2026-01-29,Pix
TX0000683,CLI0705,CLI0321,2928.98,2025-09-20,Pix
TX0000684,CLI0853,CLI0952,2594.95,2025-12-11,Pix
TX0000685,CLI1179,CLI0770,514.15,2025-10-06,Pix
TX0000686,CLI1454,CLI0389,649.61,2025-09-08,Pix
TX0000687,CLI1118,CLI0279,2154.09,2026-01-01,Pix
TX0000688,CLI0941,CLI0092,360.0,2025-12-29,Pix
TX0000689,CLI0127,CLI0603,935.9,2025-09-07,Pix
TX0000690,CLI1425,CLI0607,2971.95,2025-12-07,Pix
TX0000691,CLI1280,CLI0240,1469.8,2025-11-23,Pix
TX0000692,CLI0002,CLI1055,11747.12,2025-10-23,Pix
TX0000693,CLI1011,CLI1133,14465.92,2025-10-28,Pix
TX0000694,CLI0845,CLI1313,13025.87,2025-10-29,Pix
TX0000695,CLI0219,CLI1023,1141.29,2025-09-28,Pix
TX0000696,CLI1142,CLI0588,228.45,2025-09-09,Pix
TX0000697,CLI0807,CLI1307,675.52,2025-11-30,Pix
TX0000698,CLI0455,CLI0793,6626.88,2026-01-23,Pix
TX0000699,CLI1459,CLI0837,2088.76,2026-01-15,Pix
TX0000700,CLI1247,CLI1147,573.23,2025-10-20,Pix
TX0000701,CLI0938,CLI0930,2026.8,2025-10-21,Pix
TX0000702,CLI1142,CLI0268,1344.08,2025-12-11,Pix
TX0000703,CLI1031,CLI1055,5413.26,2026-02-08,Pix
TX0000704,CLI1332,CLI0847,658.11,2025-12-03,Pix
TX0000705,CLI1062,CLI0729,1971.73,2025-09-06,Pix
TX0000706,CLI0852,CLI0793,10379.12,2026-02-20,Pix
TX0000707,CLI0612,CLI0166,798.7,2026-02-22,Pix
TX0000708,CLI0200,CLI1209,1053.83,2025-11-23,Pix
TX0000709,CLI1014,CLI1313,9285.34,2025-11-01,Pix
TX0000710,CLI0333,CLI0172,2324.59,2025-12-10,Pix
TX0000711,CLI0095,CLI1167,2195.2,2025-09-16,Pix
TX0000712,CLI0998,CLI1279,2581.65,2025-11-06,Pix
TX0000713,CLI0804,CLI1358,1768.41,2025-09-27,Pix
TX0000714,CLI0752,CLI0303,2315.25,2025-09-20,Pix
TX0000715,CLI1330,CLI0793,10138.59,2025-10-24,Pix
TX0000716,CLI1468,CLI1365,1436.84,2026-02-10,Pix
TX0000717,CLI1427,CLI0506,2514.42,2026-02-11,Pix
TX0000718,CLI0374,CLI0591,2828.18,2025-09-19,Pix
TX0000719,CLI1486,CLI0793,12360.63,2025-09-03,Pix
TX0000720,CLI1281,CLI0998,8807.99,2026-02-04,Pix
TX0000721,CLI1409,CLI0296,256.37,2025-09-17,Pix
TX0000722,CLI1456,CLI1129,1303.36,2025-11-17,Pix
TX0000723,CLI1082,CLI0279,14212.46,2025-12-21,Pix
TX0000724,CLI0109,CLI1061,1160.55,2025-10-08,Pix
TX0000725,CLI0217,CLI1055,2244.63,2026-02-13,Pix
TX0000726,CLI1480,CLI0546,860.39,2025-09-26,Pix
TX0000727,CLI1152,CLI0037,1051.37,2025-12-08,Pix
TX0000728,CLI0807,CLI1231,2200.38,2026-02-07,Pix
TX0000729,CLI0214,CLI1322,1243.3,2026-01-26,Pix
TX0000730,CLI0219,CLI0955,2968.27,2025-12-08,Pix
TX0000731,CLI0621,CLI1059,1943.68,2025-10-08,Pix
TX0000732,CLI1123,CLI0685,2279.84,2025-10-20,Pix
TX0000733,CLI0801,CLI1297,2717.56,2026-02-19,Pix
TX0000734,CLI1474,CLI0684,261.62,2025-12-04,Pix
TX0000735,CLI1228,CLI0112,922.93,2026-01-03,Pix
TX0000736,CLI0192,CLI1313,8534.29,2026-02-27,Pix
TX0000737,CLI0578,CLI0998,6774.94,2025-12-29,Pix
TX0000738,CLI0954,CLI0349,1095.4,2025-10-26,Pix
TX0000739,CLI0942,CLI0944,2530.14,2025-11-19,Pix
TX0000740,CLI1073,CLI0480,480.62,2025-12-12,Pix
TX0000741,CLI1238,CLI0331,2600.35,2025-11-27,Pix
TX0000742,CLI0241,CLI1133,5605.07,2025-10-25,Pix
TX0000743,CLI0627,CLI1394,2224.27,2025-10-31,Pix
TX0000744,CLI1143,CLI0147,791.31,2025-12-16,Pix
TX0000745,CLI1036,CLI0989,1099.96,2025-09-09,Pix
TX0000746,CLI0670,CLI0116,2384.95,2025-11-24,Pix
TX0000747,CLI0365,CLI0175,1631.18,2026-02-26,Pix
TX0000748,CLI0773,CLI1133,9395.09,2025-09-28,Pix
TX0000749,CLI0476,CLI0248,2081.04,2025-09-07,Pix
TX0000750,CLI0939,CLI0554,660.89,2025-09-11,Pix
TX0000751,CLI0896,CLI0089,1757.98,2025-09-15,Pix
TX0000752,CLI0627,CLI1205,2686.52,2025-11-02,Pix
TX0000753,CLI0708,CLI0085,1995.87,2025-12-15,Pix
TX0000754,CLI0412,CLI0113,2191.25,2026-01-03,Pix
TX0000755,CLI1253,CLI0828,1518.92,2026-02-19,Pix
TX0000756,CLI0228,CLI0767,992.16,2026-02-20,Pix
TX0000757,CLI1170,CLI0334,1064.36,2025-12-29,Pix
TX0000758,CLI0999,CLI1072,1064.73,2025-11-26,Pix
TX0000759,CLI1068,CLI0891,2526.76,2025-11-16,Pix
TX0000760,CLI1095,CLI0290,1750.23,2026-01-06,Pix
TX0000761,CLI0987,CLI0048,273.0,2025-10-25,Pix
TX0000762,CLI1466,CLI1313,3261.65,2025-12-15,Pix
TX0000763,CLI0219,CLI0641,1835.21,2025-10-07,Pix
TX0000764,CLI1346,CLI0355,284.17,2025-12-09,Pix
TX0000765,CLI0233,CLI1313,3858.31,2026-01-10,Pix
TX0000766,CLI1328,CLI0563,1833.11,2025-12-26,Pix
TX0000767,CLI1202,CLI1313,3951.97,2025-09-07,Pix
TX0000768,CLI1202,CLI1436,678.88,2025-11-22,Pix
TX0000769,CLI1367,CLI1022,1356.47,2025-10-28,Pix
TX0000770,CLI0271,CLI1313,2184.76,2026-01-30,Pix
TX0000771,CLI1330,CLI0785,2137.93,2025-10-26,Pix
TX0000772,CLI0368,CLI0471,2984.11,2026-01-05,Pix
TX0000773,CLI0887,CLI0720,624.19,2025-12-30,Pix
TX0000774,CLI0913,CLI0610,2739.94,2025-12-30,Pix
TX0000775,CLI0938,CLI0446,201.25,2025-12-22,Pix
TX0000776,CLI0480,CLI1100,1077.77,2025-10-08,Pix
TX0000777,CLI1285,CLI0883,2973.95,2025-11-17,Pix
TX0000778,CLI1405,CLI1290,2387.96,2026-02-08,Pix
TX0000779,CLI0470,CLI0139,1045.72,2026-02-12,Pix
TX0000780,CLI1360,CLI1168,1475.65,2026-02-11,Pix
TX0000781,CLI0629,CLI1133,11118.12,2026-01-10,Pix
TX0000782,CLI0389,CLI1082,2793.84,2025-11-09,Pix
TX0000783,CLI0453,CLI1387,2086.09,2026-02-13,Pix
TX0000784,CLI0792,CLI0260,2834.11,2026-01-14,Pix
TX0000785,CLI1138,CLI0409,1233.58,2025-12-30,Pix
TX0000786,CLI0377,CLI1280,77.96,2025-11-21,Pix
TX0000787,CLI1387,CLI0998,2560.74,2025-11-29,Pix
TX0000788,CLI0946,CLI0724,1100.98,2025-09-26,Pix
TX0000789,CLI1145,CLI1313,12389.07,2026-02-09,Pix
TX0000790,CLI1088,CLI1153,1570.76,2026-02-04,Pix
TX0000791,CLI0666,CLI0214,272.89,2026-01-22,Pix
TX0000792,CLI0177,CLI0057,206.44,2025-09-20,Pix
TX0000793,CLI1460,CLI0898,2504.1,2026-01-31,Pix
TX0000794,CLI0183,CLI0017,2473.6,2025-10-19,Pix
TX0000795,CLI0462,CLI1040,653.2,2025-10-01,Pix
TX0000796,CLI1458,CLI0832,518.51,2025-11-07,Pix
TX0000797,CLI0338,CLI0998,2155.62,2026-02-12,Pix
TX0000798,CLI0651,CLI0142,2337.48,2025-12-14,Pix
TX0000799,CLI0035,CLI0988,1261.12,2025-09-04,Pix
TX0000800,CLI1060,CLI0506,1011.09,2025-10-10,Pix
TX0000801,CLI0035,CLI1131,2364.9,2025-09-19,Pix
TX0000802,CLI0854,CLI0610,2135.3,2025-09-23,Pix
TX0000803,CLI0733,CLI0003,2081.93,2026-02-19,Pix
TX0000804,CLI1258,CLI1018,2123.23,2025-09-10,Pix
TX0000805,CLI0476,CLI1429,1429.43,2025-11-04,Pix
TX0000806,CLI0524,CLI0998,6433.59,2025-10-07,Pix
TX0000807,CLI1015,CLI1133,4741.26,2025-09-11,Pix
TX0000808,CLI1171,CLI0416,2583.89,2026-01-10,Pix
TX0000809,CLI0086,CLI1305,198.38,2025-12-15,Pix
TX0000810,CLI0958,CLI0419,2982.03,2025-09-22,Pix
TX0000811,CLI0584,CLI0162,2215.35,2026-02-14,Pix
TX0000812,CLI1330,CLI0810,640.45,2025-09-19,Pix
TX0000813,CLI1165,CLI1076,2080.32,2025-12-27,Pix
TX0000814,CLI0807,CLI1337,213.9,2026-01-17,Pix
TX0000815,CLI1394,CLI0429,1059.19,2026-02-23,Pix
TX0000816,CLI0079,CLI0606,1094.45,2025-10-20,Pix
TX0000817,CLI1387,CLI0793,4501.67,2025-09-26,Pix
TX0000818,CLI0875,CLI1313,13678.08,2025-09-02,Pix
TX0000819,CLI1033,CLI1184,1746.81,2025-10-21,Pix
TX0000820,CLI0024,CLI0213,719.35,2026-02-15,Pix
TX0000821,CLI1088,CLI0044,2798.22,2025-11-12,Pix
TX0000822,CLI1434,CLI0921,2696.77,2025-12-16,Pix
TX0000823,CLI1433,CLI0989,342.06,2026-01-22,Pix
TX0000824,CLI0714,CLI0789,2080.03,2026-02-10,Pix
TX0000825,CLI0184,CLI0394,1235.98,2026-02-25,Pix
TX0000826,CLI0275,CLI0793,5490.31,2025-11-26,Pix
